customer_id,segment,source_channel,signup_date,region,company_name,email_opt_in
CUST-00449,homeowner,organic_search,2024-04-20,CA,,1
CUST-00450,homeowner,paid_social,2024-06-05,VA,,1
CUST-00451,homeowner,direct,2024-04-15,VA,,1
CUST-00452,homeowner,organic_search,2024-10-14,NC,,1
CUST-00453,homeowner,paid_social,2025-01-05,MD,,1
CUST-00454,trade,organic_search,2025-07-13,CT,Union Interiors,1
CUST-00455,trade,architect_referral,2025-07-27,NC,Union Architecture Group,0
CUST-00456,designer,organic_search,2024-01-04,MN,,1
CUST-00457,commercial,referral,2024-04-28,CA,Ashford Design + Build,1
CUST-00458,homeowner,organic_search,2024-01-11,NC,,0
CUST-00459,trade,organic_search,2025-01-26,MA,Meridian & Associates,1
CUST-00460,commercial,referral,2024-10-15,CA,Cascade Studio,1
CUST-00461,homeowner,showroom_walkin,2024-05-20,CA,,1
CUST-00462,trade,architect_referral,2024-03-28,TX,Union Build Co.,1
CUST-00463,designer,architect_referral,2024-04-25,MI,,1
CUST-00464,designer,trade_show,2024-10-20,NC,,1
CUST-00465,homeowner,organic_search,2024-05-10,MN,,1
CUST-00466,designer,paid_social,2024-01-03,TX,,1
CUST-00467,homeowner,organic_search,2025-03-10,NC,,1
CUST-00468,designer,paid_social,2025-02-25,AZ,,1
CUST-00469,designer,referral,2024-02-27,CO,,1
CUST-00470,homeowner,architect_referral,2024-12-09,CA,,1
CUST-00471,homeowner,paid_social,2024-12-30,IL,,1
CUST-00472,commercial,trade_show,2025-06-19,AZ,Cascade Design + Build,1
CUST-00473,trade,architect_referral,2024-03-30,MI,Ashford Build Co.,0
CUST-00474,homeowner,paid_social,2024-11-17,NC,,1
CUST-00475,designer,referral,2025-04-24,NJ,,1
CUST-00476,homeowner,paid_social,2024-11-20,AZ,,1
CUST-00477,designer,organic_search,2024-03-11,MA,,1
CUST-00478,homeowner,showroom_walkin,2024-12-29,MD,,1
CUST-00479,commercial,trade_show,2024-11-20,NY,Coastal Construction,1
CUST-00480,designer,organic_search,2025-01-07,CA,,1
CUST-00481,homeowner,direct,2025-03-12,VA,,1
CUST-00482,trade,architect_referral,2024-03-30,NY,Harbor Studio,1
CUST-00483,trade,trade_show,2025-03-06,TX,Union Studio,1
CUST-00484,trade,trade_show,2025-02-09,CA,Meridian Construction,1
CUST-00485,homeowner,email_capture,2024-02-03,unknown,,1
CUST-00486,homeowner,paid_social,2024-04-11,IL,,1
CUST-00487,homeowner,showroom_walkin,2024-08-15,GA,,1
CUST-00488,homeowner,organic_search,2024-03-16,MI,,1
CUST-00489,homeowner,paid_social,2024-06-05,TX,,1
CUST-00490,homeowner,organic_search,2025-05-14,PA,,1
CUST-00491,commercial,trade_show,2025-02-11,CA,Ashford Studio,1
CUST-00492,homeowner,referral,2025-06-23,TX,,1
CUST-00493,designer,paid_social,2024-01-22,unknown,,1
CUST-00494,designer,paid_social,2024-02-18,FL,,0
CUST-00495,homeowner,organic_search,2024-01-11,IL,,1
CUST-00496,designer,organic_search,2024-02-14,NY,,1
CUST-00497,homeowner,referral,2025-08-14,MI,,0
CUST-00498,homeowner,email_capture,2024-03-02,unknown,,1
CUST-00499,homeowner,direct,2024-07-11,OR,,1
CUST-00500,homeowner,paid_social,2025-03-17,VA,,1
CUST-00501,homeowner,organic_search,2024-10-09,VA,,1
CUST-00502,designer,direct,2024-10-01,MI,,1
CUST-00503,homeowner,paid_social,2024-01-14,MI,,1
CUST-00504,homeowner,direct,2024-12-09,OH,,1
CUST-00505,designer,architect_referral,2024-01-22,IL,,1
CUST-00506,homeowner,organic_search,2024-12-23,AZ,,1
CUST-00507,trade,paid_social,2024-06-02,VA,Cascade Construction,1
CUST-00508,commercial,architect_referral,2024-05-26,TX,Northline Construction,1
CUST-00509,commercial,organic_search,2024-09-24,GA,Cascade Studio,1
CUST-00510,homeowner,email_capture,2025-04-17,CA,,1
CUST-00511,homeowner,organic_search,2024-04-19,AZ,,1
CUST-00512,homeowner,showroom_walkin,2024-06-07,GA,,1
CUST-00513,trade,trade_show,2025-03-25,CT,Cascade Design Studio,1
CUST-00514,trade,paid_social,2024-10-17,OH,Coastal Design Studio,1
CUST-00515,trade,trade_show,2025-06-09,OR,Cascade Design + Build,1
CUST-00516,designer,showroom_walkin,2025-06-03,VA,,1
CUST-00517,homeowner,organic_search,2024-08-30,NY,,1
CUST-00518,designer,organic_search,2024-09-15,MI,,1
CUST-00519,trade,showroom_walkin,2025-06-24,MI,Meridian & Associates,1
CUST-00520,designer,direct,2025-08-05,OR,,1
CUST-00521,homeowner,referral,2025-07-13,NY,,0
CUST-00522,trade,organic_search,2025-05-20,OR,Harbor Design + Build,0
CUST-00523,designer,architect_referral,2025-07-19,MI,,1
CUST-00524,trade,trade_show,2024-01-16,CO,Northline Design Studio,1
CUST-00525,homeowner,referral,2025-05-05,NY,,1
CUST-00526,trade,trade_show,2024-11-05,NC,Bramble Interiors,1
CUST-00527,designer,paid_social,2024-03-27,WA,,1
CUST-00528,trade,direct,2025-08-28,TX,Ashford Studio,0
CUST-00529,commercial,direct,2024-10-21,NJ,Bramble Build Co.,0
CUST-00530,designer,paid_social,2024-09-12,NJ,,1
CUST-00531,homeowner,referral,2024-03-22,MA,,1
CUST-00532,trade,trade_show,2024-02-12,NJ,Harbor Construction,0
CUST-00533,trade,paid_social,2024-11-30,CT,Ashford Studio,0
CUST-00534,homeowner,architect_referral,2024-03-21,OR,,0
CUST-00535,homeowner,direct,2024-02-22,CT,,1
CUST-00536,homeowner,paid_social,2025-01-05,MI,,1
CUST-00537,designer,trade_show,2024-07-21,MN,,1
CUST-00538,homeowner,organic_search,2025-03-17,CA,,0
CUST-00539,homeowner,referral,2024-10-27,NY,,1
CUST-00540,homeowner,organic_search,2024-01-08,MD,,1
CUST-00541,homeowner,paid_social,2024-11-22,MN,,1
CUST-00542,designer,organic_search,2024-07-30,NJ,,1
CUST-00543,homeowner,paid_social,2024-09-26,OR,,0
CUST-00544,commercial,architect_referral,2024-11-21,TX,Harbor Design Studio,1
CUST-00545,designer,organic_search,2024-07-01,WA,,1
CUST-00546,homeowner,paid_social,2024-04-08,CO,,0
CUST-00547,homeowner,organic_search,2024-10-24,MA,,0
CUST-00548,designer,organic_search,2025-04-03,PA,,0
CUST-00549,homeowner,organic_search,2024-06-09,NJ,,1
CUST-00550,homeowner,organic_search,2024-11-04,CA,,1
CUST-00551,trade,trade_show,2024-06-04,NY,Coastal Interiors,1
CUST-00552,homeowner,organic_search,2025-08-13,MI,,1
CUST-00553,homeowner,organic_search,2024-11-14,AZ,,1
CUST-00554,homeowner,trade_show,2024-06-03,WA,,1
CUST-00555,homeowner,paid_social,2024-08-29,AZ,,1
CUST-00556,homeowner,organic_search,2024-01-14,MN,,1
CUST-00557,homeowner,referral,2024-07-28,CT,,1
CUST-00558,homeowner,paid_social,2024-03-03,CT,,1
CUST-00559,designer,referral,2025-02-16,MA,,1
CUST-00560,trade,referral,2024-01-03,CO,Northline Build Co.,1
CUST-00561,commercial,architect_referral,2024-05-26,PA,Union Construction,1
CUST-00562,homeowner,trade_show,2024-01-11,TX,,1
CUST-00563,trade,email_capture,2025-04-10,MI,Northline Design Studio,1
CUST-00564,homeowner,email_capture,2025-02-16,PA,,1
CUST-00565,trade,organic_search,2024-10-07,NJ,Ashford & Associates,1
CUST-00566,homeowner,direct,2024-09-09,GA,,1
CUST-00567,homeowner,paid_social,2025-06-19,OH,,1
CUST-00568,homeowner,direct,2024-10-02,OR,,1
CUST-00569,designer,trade_show,2024-01-09,MN,,1
CUST-00570,homeowner,email_capture,2024-08-27,VA,,1
CUST-00571,homeowner,organic_search,2024-01-01,IL,,1
CUST-00572,trade,architect_referral,2024-04-08,FL,Cascade Studio,1
CUST-00573,homeowner,paid_social,2024-01-02,CT,,1
CUST-00574,homeowner,organic_search,2024-03-25,NC,,1
CUST-00575,homeowner,paid_social,2025-04-29,AZ,,0
CUST-00576,homeowner,organic_search,2025-08-27,MA,,1
CUST-00577,homeowner,organic_search,2025-02-09,CO,,1
CUST-00578,homeowner,referral,2025-06-20,MD,,1
CUST-00579,homeowner,email_capture,2024-03-21,AZ,,1
CUST-00580,homeowner,referral,2024-08-08,PA,,1
CUST-00581,designer,trade_show,2024-12-02,NJ,,0
CUST-00582,homeowner,email_capture,2025-01-13,GA,,1
CUST-00583,homeowner,email_capture,2024-05-06,NY,,1
CUST-00584,commercial,trade_show,2024-12-26,TX,Bramble Design + Build,1
CUST-00585,homeowner,referral,2024-08-18,FL,,1
CUST-00586,commercial,architect_referral,2025-02-22,CA,Meridian Build Co.,1
CUST-00587,designer,showroom_walkin,2024-07-16,MN,,1
CUST-00588,trade,direct,2024-09-07,OH,Northline Design Studio,1
CUST-00589,homeowner,paid_social,2024-03-02,GA,,1
CUST-00590,homeowner,direct,2024-04-16,IL,,1
CUST-00591,homeowner,showroom_walkin,2024-12-04,OH,,1
CUST-00592,homeowner,organic_search,2025-01-28,MA,,1
CUST-00593,homeowner,referral,2025-01-22,MI,,0
CUST-00594,trade,architect_referral,2025-06-20,CO,Ashford Design Studio,1
CUST-00595,designer,paid_social,2024-09-19,MN,,1
CUST-00596,trade,showroom_walkin,2024-03-15,TX,Union Architecture Group,1
CUST-00597,homeowner,organic_search,2025-02-20,CT,,1
CUST-00598,homeowner,paid_social,2025-06-05,MI,,1
CUST-00599,homeowner,organic_search,2025-02-09,MN,,1
CUST-00600,trade,referral,2024-09-26,MI,Bramble Design + Build,1
