customer_id,segment,source_channel,signup_date,region,company_name,email_opt_in
CUST-00450,homeowner,paid_social,2024-06-05,VA,,1
CUST-00451,homeowner,direct,2024-04-15,VA,,1
CUST-00452,homeowner,organic_search,2024-10-14,NC,,1
CUST-00453,homeowner,paid_social,2025-01-05,MD,,1
CUST-00454,trade,organic_search,2025-07-13,CT,Union Interiors,1
CUST-00455,trade,architect_referral,2025-07-27,NC,Union Architecture Group,0
CUST-00456,designer,organic_search,2024-01-04,MN,,1
CUST-00457,commercial,referral,2024-04-28,CA,Ashford Design + Build,1
CUST-00458,homeowner,organic_search,2024-01-11,NC,,0
CUST-00459,trade,organic_search,2025-01-26,MA,Meridian & Associates,1
CUST-00460,commercial,referral,2024-10-15,CA,Cascade Studio,1
CUST-00461,homeowner,showroom_walkin,2024-05-20,CA,,1
CUST-00462,trade,architect_referral,2024-03-28,TX,Union Build Co.,1
CUST-00463,designer,architect_referral,2024-04-25,MI,,1
CUST-00464,designer,trade_show,2024-10-20,NC,,1
CUST-00465,homeowner,organic_search,2024-05-10,MN,,1
CUST-00466,designer,paid_social,2024-01-03,TX,,1
CUST-00467,homeowner,organic_search,2025-03-10,NC,,1
CUST-00468,designer,paid_social,2025-02-25,AZ,,1
CUST-00469,designer,referral,2024-02-27,CO,,1
CUST-00470,homeowner,architect_referral,2024-12-09,CA,,1
CUST-00471,homeowner,paid_social,2024-12-30,IL,,1
CUST-00472,commercial,trade_show,2025-06-19,AZ,Cascade Design + Build,1
CUST-00473,trade,architect_referral,2024-03-30,MI,Ashford Build Co.,0
CUST-00474,homeowner,paid_social,2024-11-17,NC,,1
CUST-00475,designer,referral,2025-04-24,NJ,,1
CUST-00476,homeowner,paid_social,2024-11-20,AZ,,1
CUST-00477,designer,organic_search,2024-03-11,MA,,1
CUST-00478,homeowner,showroom_walkin,2024-12-29,MD,,1
CUST-00479,commercial,trade_show,2024-11-20,NY,Coastal Construction,1
CUST-00480,designer,organic_search,2025-01-07,CA,,1
CUST-00481,homeowner,direct,2025-03-12,VA,,1
CUST-00482,trade,architect_referral,2024-03-30,NY,Harbor Studio,1
CUST-00483,trade,trade_show,2025-03-06,TX,Union Studio,1
CUST-00484,trade,trade_show,2025-02-09,CA,Meridian Construction,1
CUST-00485,homeowner,email_capture,2024-02-03,,,1
CUST-00486,homeowner,paid_social,2024-04-11,IL,,1
CUST-00487,homeowner,showroom_walkin,2024-08-15,GA,,1
CUST-00488,homeowner,organic_search,2024-03-16,MI,,1
CUST-00489,homeowner,paid_social,2024-06-05,TX,,1
CUST-00490,homeowner,organic_search,2025-05-14,PA,,1
CUST-00491,commercial,trade_show,2025-02-11,CA,Ashford Studio,1
CUST-00492,homeowner,referral,2025-06-23,TX,,1
CUST-00493,designer,paid_social,2024-01-22,,,1
CUST-00494,designer,paid_social,2024-02-18,FL,,0
CUST-00495,homeowner,organic_search,2024-01-11,IL,,1
CUST-00496,designer,organic_search,2024-02-14,NY,,1
CUST-00497,homeowner,referral,2025-08-14,MI,,0
CUST-00498,homeowner,email_capture,2024-03-02,,,1
CUST-00499,homeowner,direct,2024-07-11,OR,,1
CUST-00500,homeowner,paid_social,2025-03-17,VA,,1
CUST-00501,homeowner,organic_search,2024-10-09,VA,,1
CUST-00502,designer,direct,2024-10-01,MI,,1
CUST-00503,homeowner,paid_social,2024-01-14,MI,,1
CUST-00504,homeowner,direct,2024-12-09,OH,,1
CUST-00505,designer,architect_referral,2024-01-22,IL,,1
CUST-00506,homeowner,organic_search,2024-12-23,AZ,,1
CUST-00507,trade,paid_social,2024-06-02,VA,Cascade Construction,1
CUST-00508,commercial,architect_referral,2024-05-26,TX,Northline Construction,1
CUST-00509,commercial,organic_search,2024-09-24,GA,Cascade Studio,1
CUST-00510,homeowner,email_capture,2025-04-17,CA,,1
CUST-00511,homeowner,organic_search,2024-04-19,AZ,,1
CUST-00512,homeowner,showroom_walkin,2024-06-07,GA,,1
CUST-00513,trade,trade_show,2025-03-25,CT,Cascade Design Studio,1
CUST-00514,trade,paid_social,2024-10-17,OH,Coastal Design Studio,1
CUST-00515,trade,trade_show,2025-06-09,OR,Cascade Design + Build,1
CUST-00516,designer,showroom_walkin,2025-06-03,VA,,1
CUST-00517,homeowner,organic_search,2024-08-30,NY,,1
CUST-00518,designer,organic_search,2024-09-15,MI,,1
CUST-00519,trade,showroom_walkin,2025-06-24,MI,Meridian & Associates,1
CUST-00520,designer,direct,2025-08-05,OR,,1
CUST-00521,homeowner,referral,2025-07-13,NY,,0
CUST-00522,trade,organic_search,2025-05-20,OR,Harbor Design + Build,0
CUST-00523,designer,architect_referral,2025-07-19,MI,,1
CUST-00524,trade,trade_show,2024-01-16,CO,Northline Design Studio,1
CUST-00525,homeowner,referral,2025-05-05,NY,,1
CUST-00526,trade,trade_show,2024-11-05,NC,Bramble Interiors,1
CUST-00527,designer,paid_social,2024-03-27,WA,,1
CUST-00528,trade,direct,2025-08-28,TX,Ashford Studio,0
CUST-00529,commercial,direct,2024-10-21,NJ,Bramble Build Co.,0
CUST-00530,designer,paid_social,2024-09-12,NJ,,1
CUST-00531,homeowner,referral,2024-03-22,MA,,1
CUST-00532,trade,trade_show,2024-02-12,NJ,Harbor Construction,0
CUST-00533,trade,paid_social,2024-11-30,CT,Ashford Studio,0
CUST-00534,homeowner,architect_referral,2024-03-21,OR,,0
CUST-00535,homeowner,direct,2024-02-22,CT,,1
CUST-00536,homeowner,paid_social,2025-01-05,MI,,1
CUST-00537,designer,trade_show,2024-07-21,MN,,1
CUST-00538,homeowner,organic_search,2025-03-17,CA,,0
CUST-00539,homeowner,referral,2024-10-27,NY,,1
CUST-00540,homeowner,organic_search,2024-01-08,MD,,1
CUST-00541,homeowner,paid_social,2024-11-22,MN,,1
CUST-00542,designer,organic_search,2024-07-30,NJ,,1
CUST-00543,homeowner,paid_social,2024-09-26,OR,,0
CUST-00544,commercial,architect_referral,2024-11-21,TX,Harbor Design Studio,1
CUST-00545,designer,organic_search,2024-07-01,WA,,1
CUST-00546,homeowner,paid_social,2024-04-08,CO,,0
CUST-00547,homeowner,organic_search,2024-10-24,MA,,0
CUST-00548,designer,organic_search,2025-04-03,PA,,0
CUST-00549,homeowner,organic_search,2024-06-09,NJ,,1
CUST-00550,homeowner,organic_search,2024-11-04,CA,,1
CUST-00551,trade,trade_show,2024-06-04,NY,Coastal Interiors,1
CUST-00552,homeowner,organic_search,2025-08-13,MI,,1
CUST-00553,homeowner,organic_search,2024-11-14,AZ,,1
CUST-00554,homeowner,trade_show,2024-06-03,WA,,1
CUST-00555,homeowner,paid_social,2024-08-29,AZ,,1
CUST-00556,homeowner,organic_search,2024-01-14,MN,,1
CUST-00557,homeowner,referral,2024-07-28,CT,,1
CUST-00558,homeowner,paid_social,2024-03-03,CT,,1
CUST-00559,designer,referral,2025-02-16,MA,,1
CUST-00560,trade,referral,2024-01-03,CO,Northline Build Co.,1
CUST-00561,commercial,architect_referral,2024-05-26,PA,Union Construction,1
CUST-00562,homeowner,trade_show,2024-01-11,TX,,1
CUST-00563,trade,email_capture,2025-04-10,MI,Northline Design Studio,1
CUST-00564,homeowner,email_capture,2025-02-16,PA,,1
CUST-00565,trade,organic_search,2024-10-07,NJ,Ashford & Associates,1
CUST-00566,homeowner,direct,2024-09-09,GA,,1
CUST-00567,homeowner,paid_social,2025-06-19,OH,,1
CUST-00568,homeowner,direct,2024-10-02,OR,,1
CUST-00569,designer,trade_show,2024-01-09,MN,,1
CUST-00570,homeowner,email_capture,2024-08-27,VA,,1
CUST-00571,homeowner,organic_search,2024-01-01,IL,,1
CUST-00572,trade,architect_referral,2024-04-08,FL,Cascade Studio,1
CUST-00573,homeowner,paid_social,2024-01-02,CT,,1
CUST-00574,homeowner,organic_search,2024-03-25,NC,,1
CUST-00575,homeowner,paid_social,2025-04-29,AZ,,0
CUST-00576,homeowner,organic_search,2025-08-27,MA,,1
CUST-00577,homeowner,organic_search,2025-02-09,CO,,1
CUST-00578,homeowner,referral,2025-06-20,MD,,1
CUST-00579,homeowner,email_capture,2024-03-21,AZ,,1
CUST-00580,homeowner,referral,2024-08-08,PA,,1
CUST-00581,designer,trade_show,2024-12-02,NJ,,0
CUST-00582,homeowner,email_capture,2025-01-13,GA,,1
CUST-00583,homeowner,email_capture,2024-05-06,NY,,1
CUST-00584,commercial,trade_show,2024-12-26,TX,Bramble Design + Build,1
CUST-00585,homeowner,referral,2024-08-18,FL,,1
CUST-00586,commercial,architect_referral,2025-02-22,CA,Meridian Build Co.,1
CUST-00587,designer,showroom_walkin,2024-07-16,MN,,1
CUST-00588,trade,direct,2024-09-07,OH,Northline Design Studio,1
CUST-00589,homeowner,paid_social,2024-03-02,GA,,1
CUST-00590,homeowner,direct,2024-04-16,IL,,1
CUST-00591,homeowner,showroom_walkin,2024-12-04,OH,,1
CUST-00592,homeowner,organic_search,2025-01-28,MA,,1
CUST-00593,homeowner,referral,2025-01-22,MI,,0
CUST-00594,trade,architect_referral,2025-06-20,CO,Ashford Design Studio,1
CUST-00595,designer,paid_social,2024-09-19,MN,,1
CUST-00596,trade,showroom_walkin,2024-03-15,TX,Union Architecture Group,1
CUST-00597,homeowner,organic_search,2025-02-20,CT,,1
CUST-00598,homeowner,paid_social,2025-06-05,MI,,1
CUST-00599,homeowner,organic_search,2025-02-09,MN,,1
CUST-00600,trade,referral,2024-09-26,MI,Bramble Design + Build,1
CUST-00601,homeowner,organic_search,2024-07-26,TX,,1
CUST-00602,commercial,direct,2025-02-03,MI,Coastal Design Studio,1
CUST-00603,designer,showroom_walkin,2025-07-29,OR,,1
CUST-00604,homeowner,architect_referral,2024-11-17,NC,,1
CUST-00605,commercial,direct,2024-11-30,NJ,Ashford Architecture Group,1
CUST-00606,trade,organic_search,2025-04-24,CT,Meridian Architecture Group,1
CUST-00607,designer,organic_search,2025-08-12,AZ,,1
CUST-00608,homeowner,direct,2025-08-13,IL,,1
CUST-00609,homeowner,email_capture,2024-08-26,TX,,1
CUST-00610,homeowner,trade_show,2024-05-03,MI,,1
CUST-00611,trade,organic_search,2024-10-08,AZ,Meridian Build Co.,1
CUST-00612,homeowner,paid_social,2024-06-04,MN,,0
CUST-00613,homeowner,email_capture,2024-04-25,MI,,1
CUST-00614,designer,referral,2025-08-07,TX,,1
CUST-00615,homeowner,referral,2024-09-12,CO,,1
CUST-00616,designer,architect_referral,2024-07-05,CA,,1
CUST-00617,homeowner,direct,2025-05-14,NJ,,1
CUST-00618,trade,direct,2025-06-07,TX,Meridian Design Studio,1
CUST-00619,homeowner,referral,2024-08-19,IL,,0
CUST-00620,homeowner,paid_social,2024-06-13,CO,,1
CUST-00621,homeowner,paid_social,2024-04-30,VA,,1
CUST-00622,designer,architect_referral,2024-10-25,CO,,1
CUST-00623,trade,trade_show,2024-12-02,PA,Bramble Design + Build,1
CUST-00624,designer,organic_search,2024-04-20,MD,,1
CUST-00625,trade,trade_show,2025-06-19,WA,Coastal Design Studio,1
CUST-00626,homeowner,showroom_walkin,2024-09-26,MN,,1
CUST-00627,homeowner,email_capture,2024-04-02,FL,,1
CUST-00628,homeowner,showroom_walkin,2024-07-22,OR,,1
CUST-00629,homeowner,organic_search,2024-02-11,CO,,1
CUST-00630,homeowner,showroom_walkin,2024-08-09,,,1
CUST-00631,homeowner,paid_social,2024-08-28,AZ,,1
CUST-00632,designer,organic_search,2025-06-03,MI,,1
CUST-00633,homeowner,showroom_walkin,2024-03-06,NC,,1
CUST-00634,designer,email_capture,2025-02-09,TX,,1
CUST-00635,designer,paid_social,2024-07-02,,,0
CUST-00636,designer,direct,2025-05-26,OR,,1
CUST-00637,designer,referral,2024-03-12,MN,,1
CUST-00638,commercial,architect_referral,2024-11-15,GA,Cascade Build Co.,0
CUST-00639,trade,trade_show,2025-02-02,OH,Northline Design + Build,1
CUST-00640,homeowner,paid_social,2024-11-24,VA,,1
CUST-00641,homeowner,direct,2024-10-21,WA,,1
CUST-00642,designer,architect_referral,2025-07-01,CA,,1
CUST-00643,designer,organic_search,2025-01-25,TX,,1
CUST-00644,homeowner,paid_social,2024-08-21,NC,,1
CUST-00645,trade,referral,2025-05-14,MA,Coastal Design Studio,1
CUST-00646,homeowner,referral,2024-04-21,NY,,0
CUST-00647,trade,trade_show,2025-05-30,TX,Ashford Design Studio,1
CUST-00648,homeowner,showroom_walkin,2025-02-04,FL,,1
CUST-00649,homeowner,organic_search,2025-06-14,,,1
CUST-00650,commercial,architect_referral,2024-10-16,CT,Meridian & Associates,1
CUST-00651,homeowner,direct,2024-05-27,WA,,1
CUST-00652,commercial,trade_show,2025-03-03,OH,Union Studio,1
CUST-00653,homeowner,paid_social,2025-02-26,WA,,1
CUST-00654,trade,trade_show,2025-06-27,WA,Northline Architecture Group,1
CUST-00655,homeowner,email_capture,2025-02-23,MN,,1
CUST-00656,homeowner,showroom_walkin,2025-01-06,OH,,1
CUST-00657,trade,showroom_walkin,2025-05-21,CA,Coastal Build Co.,1
CUST-00658,designer,referral,2024-02-02,IL,,0
CUST-00659,homeowner,paid_social,2024-09-24,NJ,,1
CUST-00660,trade,direct,2024-01-24,IL,Northline Interiors,1
CUST-00661,homeowner,organic_search,2024-12-15,CT,,1
CUST-00662,homeowner,referral,2024-07-16,MI,,1
CUST-00663,trade,trade_show,2025-06-03,CA,Meridian Construction,1
CUST-00664,homeowner,organic_search,2025-03-12,MA,,1
CUST-00665,designer,paid_social,2025-01-05,CT,,1
CUST-00666,homeowner,architect_referral,2024-11-16,NJ,,1
CUST-00667,trade,trade_show,2024-06-01,FL,Coastal Build Co.,1
CUST-00668,homeowner,email_capture,2024-06-12,MI,,1
CUST-00669,homeowner,paid_social,2025-01-17,IL,,0
CUST-00670,designer,referral,2024-07-18,IL,,1
CUST-00671,homeowner,paid_social,2024-07-16,MA,,1
CUST-00672,trade,trade_show,2024-05-03,GA,Meridian Construction,1
CUST-00673,designer,showroom_walkin,2025-08-31,OH,,1
CUST-00674,designer,referral,2025-08-05,WA,,1
CUST-00675,homeowner,paid_social,2024-03-12,MI,,1
CUST-00676,homeowner,trade_show,2024-06-05,IL,,1
CUST-00677,homeowner,organic_search,2024-01-08,CT,,1
CUST-00678,trade,trade_show,2025-08-30,GA,Harbor Interiors,1
CUST-00679,designer,organic_search,2025-05-18,MI,,1
CUST-00680,commercial,organic_search,2025-01-11,TX,Coastal Design + Build,1
CUST-00681,homeowner,email_capture,2024-07-28,NY,,1
CUST-00682,designer,organic_search,2024-06-05,TX,,1
CUST-00683,trade,organic_search,2024-10-05,TX,Union Design Studio,0
CUST-00684,homeowner,organic_search,2025-05-21,NJ,,0
CUST-00685,trade,trade_show,2025-03-05,NY,Harbor Architecture Group,1
CUST-00686,trade,trade_show,2024-11-29,NC,Coastal Studio,1
CUST-00687,homeowner,organic_search,2024-04-08,,,1
CUST-00688,homeowner,referral,2024-02-12,MI,,1
CUST-00689,trade,trade_show,2025-08-24,CT,Union Design Studio,1
CUST-00690,homeowner,paid_social,2024-03-11,VA,,1
CUST-00691,homeowner,paid_social,2024-06-27,OH,,1
CUST-00692,homeowner,direct,2025-08-20,MI,,1
CUST-00693,homeowner,organic_search,2025-01-01,MI,,0
CUST-00694,homeowner,trade_show,2025-02-04,CA,,1
CUST-00695,trade,organic_search,2024-05-10,VA,Northline & Associates,1
CUST-00696,trade,trade_show,2024-09-04,CT,Union Architecture Group,1
CUST-00697,commercial,trade_show,2025-01-30,MD,Cascade & Associates,1
CUST-00698,trade,trade_show,2024-12-22,GA,Ashford Studio,1
CUST-00699,homeowner,paid_social,2025-04-18,MD,,1
CUST-00700,homeowner,referral,2024-09-15,NY,,1
CUST-00701,homeowner,organic_search,2024-04-20,NJ,,1
CUST-00702,designer,showroom_walkin,2024-09-30,NJ,,1
CUST-00703,homeowner,organic_search,2024-11-11,PA,,1
CUST-00704,homeowner,paid_social,2025-02-01,OH,,1
CUST-00705,homeowner,email_capture,2024-09-06,OR,,1
CUST-00706,commercial,trade_show,2024-08-22,OR,Cascade Architecture Group,1
CUST-00707,trade,direct,2024-06-29,GA,Coastal Build Co.,1
CUST-00708,trade,showroom_walkin,2024-06-24,MA,Harbor Design Studio,1
CUST-00709,homeowner,referral,2025-05-16,FL,,1
CUST-00710,homeowner,organic_search,2024-03-16,CT,,1
CUST-00711,designer,architect_referral,2024-11-05,FL,,1
CUST-00712,homeowner,paid_social,2025-01-30,PA,,1
CUST-00713,homeowner,referral,2024-12-21,CT,,1
CUST-00714,homeowner,showroom_walkin,2025-07-15,MD,,0
CUST-00715,trade,paid_social,2025-07-14,MD,Meridian Design Studio,0
CUST-00716,trade,referral,2025-05-20,NY,Union Design + Build,1
CUST-00717,homeowner,organic_search,2025-08-31,CO,,1
CUST-00718,designer,showroom_walkin,2025-02-26,FL,,1
CUST-00719,homeowner,paid_social,2024-11-11,CO,,0
CUST-00720,homeowner,referral,2025-05-19,OR,,1
CUST-00721,homeowner,organic_search,2025-08-19,OR,,1
CUST-00722,homeowner,organic_search,2025-02-06,AZ,,1
CUST-00723,homeowner,email_capture,2024-05-09,IL,,1
CUST-00724,homeowner,paid_social,2024-12-19,OR,,1
CUST-00725,trade,trade_show,2024-07-07,CA,Cascade Construction,1
CUST-00726,homeowner,organic_search,2025-05-28,TX,,1
CUST-00727,homeowner,email_capture,2025-08-28,NJ,,0
CUST-00728,trade,architect_referral,2024-08-22,MD,Bramble Design Studio,1
CUST-00729,designer,architect_referral,2024-11-09,CT,,1
CUST-00730,trade,trade_show,2024-12-02,MN,Meridian Design Studio,1
CUST-00731,trade,architect_referral,2024-01-04,CO,Bramble Build Co.,1
CUST-00732,homeowner,showroom_walkin,2024-10-11,OR,,1
CUST-00733,homeowner,direct,2025-03-18,NY,,1
CUST-00734,trade,trade_show,2025-01-12,TX,Harbor & Associates,1
CUST-00735,designer,architect_referral,2024-05-02,CT,,1
CUST-00736,homeowner,paid_social,2024-11-03,,,0
CUST-00737,trade,trade_show,2024-04-07,MA,Ashford Architecture Group,1
CUST-00738,designer,direct,2025-07-13,GA,,1
CUST-00739,homeowner,direct,2024-02-13,MI,,1
CUST-00740,homeowner,organic_search,2025-08-05,NY,,1
CUST-00741,homeowner,referral,2024-03-01,PA,,1
CUST-00742,commercial,showroom_walkin,2024-02-11,CO,Harbor Architecture Group,1
CUST-00743,designer,architect_referral,2024-01-15,PA,,1
CUST-00744,homeowner,showroom_walkin,2024-10-08,OH,,1
CUST-00745,homeowner,organic_search,2025-03-12,CA,,1
CUST-00746,designer,organic_search,2024-10-01,NC,,1
CUST-00747,designer,showroom_walkin,2025-08-11,VA,,1
CUST-00748,commercial,architect_referral,2024-12-31,NY,Meridian Interiors,1
CUST-00749,homeowner,referral,2024-03-19,NY,,1
CUST-00750,commercial,architect_referral,2025-04-05,TX,Meridian Architecture Group,1
CUST-00751,homeowner,organic_search,2024-06-20,CA,,1
CUST-00752,homeowner,organic_search,2025-08-08,CA,,1
CUST-00753,homeowner,email_capture,2024-07-28,NC,,0
CUST-00754,homeowner,paid_social,2025-03-21,CO,,1
CUST-00755,homeowner,organic_search,2025-07-02,OH,,0
CUST-00756,homeowner,paid_social,2025-07-05,CO,,1
CUST-00757,homeowner,referral,2024-03-14,PA,,1
CUST-00758,trade,architect_referral,2025-08-22,OR,Meridian & Associates,0
CUST-00759,homeowner,email_capture,2024-03-19,IL,,1
CUST-00760,homeowner,paid_social,2025-06-26,IL,,1
CUST-00761,homeowner,organic_search,2025-02-24,CT,,1
CUST-00762,homeowner,organic_search,2024-05-05,FL,,1
CUST-00763,homeowner,showroom_walkin,2025-02-13,MA,,1
CUST-00764,designer,architect_referral,2024-11-10,PA,,1
CUST-00765,homeowner,showroom_walkin,2024-10-27,TX,,0
CUST-00766,homeowner,referral,2025-05-27,VA,,0
CUST-00767,homeowner,architect_referral,2024-12-29,TX,,1
CUST-00768,homeowner,organic_search,2025-02-18,AZ,,1
CUST-00769,trade,organic_search,2024-07-08,TX,Harbor Architecture Group,1
CUST-00770,designer,referral,2024-01-04,CT,,1
CUST-00771,homeowner,showroom_walkin,2024-08-08,CT,,1
CUST-00772,trade,showroom_walkin,2025-05-19,FL,Harbor Architecture Group,1
CUST-00773,designer,organic_search,2024-08-05,NY,,1
CUST-00774,commercial,architect_referral,2024-10-24,WA,Bramble Design Studio,1
CUST-00775,designer,organic_search,2024-10-23,GA,,0
CUST-00776,designer,architect_referral,2025-04-12,OR,,1
CUST-00777,trade,referral,2024-05-24,PA,Harbor Studio,1
CUST-00778,commercial,architect_referral,2024-12-18,PA,Northline Build Co.,0
CUST-00779,designer,organic_search,2024-07-13,VA,,1
CUST-00780,homeowner,referral,2024-11-14,VA,,0
CUST-00781,homeowner,email_capture,2024-01-27,WA,,1
CUST-00782,homeowner,referral,2025-02-04,MN,,0
CUST-00783,trade,direct,2024-06-13,MD,Northline Construction,1
CUST-00784,trade,trade_show,2025-04-23,NJ,Union Design Studio,1
CUST-00785,designer,referral,2024-05-04,TX,,1
CUST-00786,homeowner,organic_search,2024-04-06,PA,,0
CUST-00787,homeowner,organic_search,2025-05-18,MD,,1
CUST-00788,trade,direct,2025-07-06,CO,Cascade Design + Build,1
CUST-00789,designer,showroom_walkin,2025-03-14,FL,,0
CUST-00790,homeowner,showroom_walkin,2024-06-24,MN,,1
CUST-00791,trade,trade_show,2025-04-03,NY,Coastal Build Co.,1
CUST-00792,homeowner,referral,2024-01-17,MN,,0
CUST-00793,trade,trade_show,2024-09-13,VA,Cascade Construction,0
CUST-00794,homeowner,paid_social,2025-07-12,VA,,1
CUST-00795,commercial,organic_search,2025-04-17,MI,Union Studio,1
CUST-00796,trade,paid_social,2025-06-12,MD,Harbor Design + Build,1
CUST-00797,designer,direct,2025-01-04,FL,,1
CUST-00798,homeowner,direct,2024-10-28,MN,,1
CUST-00799,homeowner,showroom_walkin,2024-12-01,MN,,1
CUST-00800,commercial,trade_show,2024-09-26,FL,Ashford Design Studio,1
CUST-00801,homeowner,paid_social,2024-02-18,TX,,1
CUST-00802,commercial,organic_search,2025-03-12,OH,Harbor Design Studio,0
CUST-00803,commercial,architect_referral,2025-06-20,MI,Cascade & Associates,1
CUST-00804,homeowner,direct,2024-12-04,NJ,,1
CUST-00805,designer,referral,2025-01-07,AZ,,1
CUST-00806,commercial,organic_search,2024-02-10,WA,Bramble Design + Build,1
CUST-00807,homeowner,organic_search,2024-11-27,AZ,,1
CUST-00808,homeowner,paid_social,2025-01-27,FL,,0
CUST-00809,homeowner,referral,2025-03-27,GA,,1
CUST-00810,trade,architect_referral,2024-07-13,OR,Cascade Design Studio,1
CUST-00811,homeowner,paid_social,2024-07-27,NJ,,1
CUST-00812,commercial,trade_show,2024-04-02,VA,Union Studio,0
CUST-00813,homeowner,organic_search,2025-04-25,MN,,1
CUST-00814,commercial,direct,2024-01-30,AZ,Cascade Interiors,1
CUST-00815,designer,architect_referral,2024-08-29,NJ,,1
CUST-00816,designer,paid_social,2024-09-16,MD,,1
CUST-00817,homeowner,email_capture,2025-06-15,CO,,1
CUST-00818,homeowner,organic_search,2025-01-16,VA,,1
CUST-00819,trade,organic_search,2024-01-18,MA,Meridian Studio,1
CUST-00820,homeowner,email_capture,2025-08-23,NC,,1
CUST-00821,homeowner,referral,2024-04-05,CT,,1
CUST-00822,homeowner,referral,2024-02-02,OH,,1
CUST-00823,trade,organic_search,2024-10-15,MN,Bramble Design Studio,1
CUST-00824,trade,trade_show,2024-01-18,NY,Union Architecture Group,1
CUST-00825,designer,paid_social,2024-06-19,CT,,1
CUST-00826,trade,architect_referral,2024-01-08,CO,Bramble Design Studio,1
CUST-00827,trade,showroom_walkin,2024-10-18,PA,Meridian Construction,1
CUST-00828,trade,trade_show,2025-04-03,NY,Harbor Architecture Group,0
CUST-00829,designer,referral,2025-03-15,CT,,1
CUST-00830,homeowner,email_capture,2025-02-16,PA,,1
CUST-00831,homeowner,email_capture,2024-03-10,MD,,1
CUST-00832,trade,trade_show,2025-05-19,CO,Meridian & Associates,1
CUST-00833,designer,trade_show,2024-04-26,CT,,1
CUST-00834,homeowner,showroom_walkin,2024-01-29,MA,,0
CUST-00835,trade,organic_search,2025-03-31,CA,Bramble Design Studio,1
CUST-00836,homeowner,trade_show,2025-04-07,NC,,1
CUST-00837,trade,trade_show,2024-06-10,VA,Bramble Build Co.,1
CUST-00838,homeowner,referral,2024-08-22,NY,,1
CUST-00839,homeowner,organic_search,2025-04-16,MD,,1
CUST-00840,homeowner,showroom_walkin,2025-03-15,CA,,1
CUST-00841,homeowner,paid_social,2024-02-12,PA,,1
CUST-00842,homeowner,direct,2024-07-28,PA,,1
CUST-00843,trade,trade_show,2024-09-25,NY,Coastal Design + Build,1
CUST-00844,trade,trade_show,2025-05-10,OR,Cascade Construction,1
CUST-00845,trade,trade_show,2025-02-07,FL,Coastal Interiors,1
CUST-00846,homeowner,organic_search,2024-07-03,WA,,1
CUST-00847,trade,trade_show,2025-02-08,TX,Meridian Studio,0
CUST-00848,designer,referral,2025-05-24,PA,,1
CUST-00849,homeowner,organic_search,2025-01-13,MA,,0
CUST-00850,trade,trade_show,2025-04-30,GA,Ashford Architecture Group,1
CUST-00851,homeowner,paid_social,2025-06-12,FL,,1
CUST-00852,trade,organic_search,2024-10-06,OH,Coastal Construction,1
CUST-00853,trade,referral,2024-09-28,VA,Cascade Architecture Group,1
CUST-00854,homeowner,direct,2024-04-24,IL,,1
CUST-00855,homeowner,organic_search,2025-07-22,NJ,,1
CUST-00856,homeowner,paid_social,2024-08-23,AZ,,1
CUST-00857,homeowner,organic_search,2025-03-11,NC,,1
CUST-00858,trade,architect_referral,2024-11-24,CO,Northline Build Co.,1
CUST-00859,commercial,trade_show,2025-08-15,IL,Northline Construction,1
CUST-00860,commercial,trade_show,2025-01-25,MA,Cascade Interiors,1
CUST-00861,designer,showroom_walkin,2024-08-05,MN,,1
CUST-00862,trade,trade_show,2025-01-30,,Northline Construction,1
CUST-00863,trade,trade_show,2024-07-18,AZ,Ashford Architecture Group,1
CUST-00864,homeowner,organic_search,2025-02-06,NC,,1
CUST-00865,homeowner,organic_search,2024-05-24,FL,,1
CUST-00866,homeowner,referral,2025-06-16,MD,,1
CUST-00867,designer,paid_social,2024-01-23,OR,,0
CUST-00868,homeowner,organic_search,2024-03-15,OH,,1
CUST-00869,homeowner,organic_search,2024-06-15,IL,,1
CUST-00870,homeowner,referral,2024-02-20,OR,,1
CUST-00871,designer,architect_referral,2024-01-06,WA,,1
CUST-00872,designer,email_capture,2024-04-03,NY,,0
CUST-00873,designer,organic_search,2025-05-10,MA,,1
CUST-00874,commercial,architect_referral,2025-06-11,IL,Meridian Construction,1
CUST-00875,homeowner,architect_referral,2024-09-04,AZ,,1
CUST-00876,homeowner,paid_social,2024-06-30,AZ,,1
CUST-00877,homeowner,organic_search,2024-07-06,CA,,1
CUST-00878,designer,referral,2025-02-02,WA,,1
CUST-00879,trade,referral,2024-03-26,MN,Northline Build Co.,1
CUST-00880,homeowner,direct,2024-12-13,WA,,1
CUST-00881,homeowner,trade_show,2024-03-08,,,1
CUST-00882,homeowner,paid_social,2024-10-18,OR,,1
CUST-00883,trade,referral,2025-01-17,MD,Harbor Design + Build,1
CUST-00884,designer,referral,2024-02-15,CO,,1
CUST-00885,homeowner,paid_social,2024-06-09,AZ,,1
CUST-00886,homeowner,showroom_walkin,2024-02-02,,,0
CUST-00887,trade,email_capture,2025-07-23,NJ,Cascade Architecture Group,1
CUST-00888,trade,referral,2025-07-17,CA,Coastal Build Co.,1
CUST-00889,homeowner,paid_social,2025-07-02,NC,,1
CUST-00890,trade,organic_search,2025-01-19,CT,Union Build Co.,1
CUST-00891,designer,direct,2025-06-21,NY,,0
CUST-00892,designer,architect_referral,2024-05-10,WA,,0
