customer_id,segment,source_channel,signup_date,region,company_name,email_opt_in
CUST-00393,Homeowner,referral,2024-05-21,NJ,,1
CUST-00394,Homeowner,trade_show,2025-04-30,CO,,1
CUST-00395,HOMEOWNER,architect_referral,03/03/2025,TX,,1
CUST-00396,HOMEOWNER,email_capture,2024-12-04,MD,,1
CUST-00397,Homeowner,organic_search,2025-01-30,GA,,1
CUST-00398,Homeowner,organic_search,03/18/2025,MI,,1
CUST-00399,TRADE,trade_show,2025-08-12,WA,Bramble & Associates,1
CUST-00400,Homeowner,organic_search,03/18/2025,OH,,1
CUST-00401,TRADE,showroom_walkin,04/06/2025,MN,Harbor & Associates,1
CUST-00402,homeowner,organic_search,01/19/2024,CT,,1
CUST-00402-dup,homeowner,organic_search,01/19/2024,ct,,1
CUST-00403,trade,trade_show,2024-04-15,FL,Union Design Studio,1
CUST-00404,trade,architect_referral,2024-06-20,MN,Northline Design + Build,1
CUST-00405,Trade,trade_show,2024-04-14,NJ,Cascade Construction,0
CUST-00406,DESIGNER,referral,2024-11-21,MI,,1
CUST-00407,designer,organic_search,01/22/2024,CT,,1
CUST-00408,commercial,architect_referral,2024-10-22,CA,Ashford Design + Build,1
CUST-00409,HOMEOWNER,organic_search,2025-03-10,MN,,1
CUST-00410,homeowner,showroom_walkin,06/08/2024,,,1
CUST-00411,Homeowner,direct,2025-01-18,MI,,1
CUST-00412,designer,trade_show,2025-01-12,WA,,0
CUST-00413,Commercial,architect_referral,01/13/2024,NY,Coastal Studio,1
CUST-00414,homeowner,showroom_walkin,2025-05-27,NJ,,1
CUST-00415,Designer,organic_search,06/21/2024,,,1
CUST-00416,Trade,referral,03/01/2024,MN,Meridian Construction,0
CUST-00417,Homeowner,email_capture,2024-09-29,MI,,1
CUST-00418,Commercial,architect_referral,2025-01-22,CT,Ashford Design + Build,1
CUST-00419,HOMEOWNER,organic_search,2025-06-27,MA,,1
CUST-00420,Designer,organic_search,2024-11-25,CA,,0
CUST-00421,designer,architect_referral,2025-06-16,MD,,1
CUST-00422,Homeowner,organic_search,2025-07-07,CO,,1
CUST-00423,Homeowner,paid_social,2024-05-06,IL,,1
CUST-00423-dup,Homeowner,paid_social,2024-05-06,il,,1
CUST-00424,Commercial,trade_show,2024-08-26,CO,Bramble Architecture Group,1
CUST-00425,homeowner,paid_social,2025-01-24,MD,,1
CUST-00426,Homeowner,organic_search,10/30/2024,CO,,1
CUST-00427,designer,paid_social,05/06/2024,MA,,1
CUST-00428,Commercial,trade_show,2024-08-03,CO,Harbor Build Co.,1
CUST-00429,homeowner,showroom_walkin,10/16/2024,TX,,1
CUST-00430,designer,organic_search,2025-08-12,NY,,0
CUST-00431,homeowner,email_capture,07/02/2024,WA,,1
CUST-00432,Designer,organic_search,04/19/2025,FL,,1
CUST-00433,designer,organic_search,2024-03-06,NJ,,1
CUST-00434,Homeowner,referral,05/07/2024,TX,,0
CUST-00435,Homeowner,email_capture,06/24/2024,PA,,1
CUST-00436,homeowner,organic_search,2025-05-17,AZ,,0
CUST-00437,Homeowner,showroom_walkin,2025-03-08,OR,,1
CUST-00438,Commercial,referral,2024-07-27,OR,Bramble Interiors,1
CUST-00439,homeowner,email_capture,01/22/2025,NY,,1
CUST-00440,Trade,trade_show,06/28/2025,NJ,Coastal & Associates,1
CUST-00441,DESIGNER,organic_search,2024-12-28,OH,,1
CUST-00442,trade,direct,2025-02-20,AZ,Northline Architecture Group,1
CUST-00443,homeowner,showroom_walkin,05/06/2025,MI,,0
CUST-00444,trade,trade_show,2024-02-13,CT,Cascade Interiors,1
CUST-00445,Homeowner,organic_search,2024-08-06,CA,,1
CUST-00445-dup,Homeowner,organic_search,2024-08-06,ca,,1
CUST-00446,homeowner,paid_social,2025-05-14,WA,,1
CUST-00447,Homeowner,paid_social,2024-07-05,NJ,,1
CUST-00448,commercial,direct,09/29/2024,NY,Union Build Co.,1
CUST-00449,homeowner,organic_search,2024-04-20,CA,,1
CUST-00450,homeowner,paid_social,06/05/2024,VA,,1
CUST-00451,HOMEOWNER,direct,2024-04-15,VA,,1
CUST-00452,HOMEOWNER,organic_search,10/14/2024,NC,,1
CUST-00453,Homeowner,paid_social,2025-01-05,MD,,1
CUST-00454,trade,organic_search,07/13/2025,CT,Union Interiors,1
CUST-00454-nochan,trade,,07/13/2025,CT,Union Interiors,1
CUST-00455,TRADE,architect_referral,07/27/2025,NC,Union Architecture Group,0
CUST-00456,Designer,organic_search,2024-01-04,MN,,1
CUST-00457,COMMERCIAL,referral,2024-04-28,CA,Ashford Design + Build,1
CUST-00458,Homeowner,organic_search,2024-01-11,NC,,0
CUST-00458-dup,Homeowner,organic_search,2024-01-11,nc,,0
CUST-00459,Trade,organic_search,2025-01-26,MA,Meridian & Associates,1
CUST-00460,COMMERCIAL,referral,10/15/2024,CA,Cascade Studio,1
CUST-00461,Homeowner,showroom_walkin,2024-05-20,CA,,1
CUST-00461-nochan,Homeowner,,2024-05-20,CA,,1
CUST-00462,Trade,architect_referral,2024-03-28,TX,Union Build Co.,1
CUST-00463,Designer,architect_referral,2024-04-25,MI,,1
CUST-00464,Designer,trade_show,2024-10-20,NC,,1
CUST-00464-nochan,Designer,,2024-10-20,NC,,1
CUST-00465,HOMEOWNER,organic_search,2024-05-10,MN,,1
CUST-00466,Designer,paid_social,01/03/2024,TX,,1
CUST-00467,homeowner,organic_search,2025-03-10,NC,,1
CUST-00468,Designer,paid_social,2025-02-25,AZ,,1
CUST-00469,designer,referral,2024-02-27,CO,,1
CUST-00470,Homeowner,architect_referral,2024-12-09,CA,,1
CUST-00471,Homeowner,paid_social,2024-12-30,IL,,1
CUST-00472,commercial,trade_show,2025-06-19,AZ,Cascade Design + Build,1
CUST-00473,trade,architect_referral,2024-03-30,MI,Ashford Build Co.,0
CUST-00474,homeowner,paid_social,2024-11-17,NC,,1
CUST-00475,Designer,referral,2025-04-24,NJ,,1
CUST-00476,Homeowner,paid_social,11/20/2024,AZ,,1
CUST-00477,designer,organic_search,03/11/2024,MA,,1
CUST-00478,homeowner,showroom_walkin,2024-12-29,MD,,1
CUST-00479,commercial,trade_show,2024-11-20,NY,Coastal Construction,1
CUST-00480,DESIGNER,organic_search,2025-01-07,CA,,1
CUST-00481,HOMEOWNER,direct,2025-03-12,VA,,1
CUST-00482,TRADE,architect_referral,03/30/2024,NY,Harbor Studio,1
CUST-00482-dup,TRADE,architect_referral,03/30/2024,ny,Harbor Studio,1
CUST-00483,trade,trade_show,2025-03-06,TX,Union Studio,1
CUST-00483-dup,trade,trade_show,2025-03-06,tx,Union Studio,1
CUST-00484,Trade,trade_show,2025-02-09,CA,Meridian Construction,1
CUST-00485,homeowner,email_capture,2024-02-03,,,1
CUST-00486,Homeowner,paid_social,2024-04-11,IL,,1
CUST-00487,homeowner,showroom_walkin,2024-08-15,GA,,1
CUST-00488,homeowner,organic_search,2024-03-16,MI,,1
CUST-00489,homeowner,paid_social,06/05/2024,TX,,1
CUST-00490,homeowner,organic_search,05/14/2025,PA,,1
CUST-00491,commercial,trade_show,2025-02-11,CA,Ashford Studio,1
CUST-00492,HOMEOWNER,referral,06/23/2025,TX,,1
CUST-00492-nochan,HOMEOWNER,,06/23/2025,TX,,1
CUST-00493,DESIGNER,paid_social,01/22/2024,,,1
CUST-00494,Designer,paid_social,2024-02-18,FL,,0
CUST-00495,homeowner,organic_search,2024-01-11,IL,,1
CUST-00495-dup,homeowner,organic_search,2024-01-11,il,,1
CUST-00496,Designer,organic_search,2024-02-14,NY,,1
CUST-00497,Homeowner,referral,2025-08-14,MI,,0
CUST-00498,Homeowner,email_capture,2024-03-02,,,1
CUST-00499,homeowner,direct,2024-07-11,OR,,1
CUST-00500,HOMEOWNER,paid_social,2025-03-17,VA,,1
CUST-00500-nochan,HOMEOWNER,,2025-03-17,VA,,1
CUST-00501,Homeowner,organic_search,2024-10-09,VA,,1
CUST-00502,Designer,direct,2024-10-01,MI,,1
CUST-00503,Homeowner,paid_social,01/14/2024,MI,,1
CUST-00504,Homeowner,direct,2024-12-09,OH,,1
CUST-00505,designer,architect_referral,2024-01-22,IL,,1
CUST-00506,Homeowner,organic_search,2024-12-23,AZ,,1
CUST-00507,TRADE,paid_social,06/02/2024,VA,Cascade Construction,1
CUST-00508,COMMERCIAL,architect_referral,2024-05-26,TX,Northline Construction,1
CUST-00509,commercial,organic_search,09/24/2024,GA,Cascade Studio,1
CUST-00510,Homeowner,email_capture,2025-04-17,CA,,1
CUST-00511,Homeowner,organic_search,2024-04-19,AZ,,1
CUST-00512,homeowner,showroom_walkin,06/07/2024,GA,,1
CUST-00512-nochan,homeowner,,06/07/2024,GA,,1
CUST-00513,trade,trade_show,2025-03-25,CT,Cascade Design Studio,1
CUST-00514,Trade,paid_social,10/17/2024,OH,Coastal Design Studio,1
CUST-00515,trade,trade_show,2025-06-09,OR,Cascade Design + Build,1
CUST-00516,DESIGNER,showroom_walkin,06/03/2025,VA,,1
CUST-00517,homeowner,organic_search,2024-08-30,NY,,1
CUST-00518,Designer,organic_search,2024-09-15,MI,,1
CUST-00519,trade,showroom_walkin,06/24/2025,MI,Meridian & Associates,1
CUST-00519-dup,trade,showroom_walkin,06/24/2025,mi,Meridian & Associates,1
CUST-00520,designer,direct,2025-08-05,OR,,1
CUST-00521,Homeowner,referral,07/13/2025,NY,,0
CUST-00522,Trade,organic_search,2025-05-20,OR,Harbor Design + Build,0
CUST-00523,designer,architect_referral,2025-07-19,MI,,1
CUST-00524,Trade,trade_show,2024-01-16,CO,Northline Design Studio,1
CUST-00524-nochan,Trade,,2024-01-16,CO,Northline Design Studio,1
CUST-00525,Homeowner,referral,2025-05-05,NY,,1
CUST-00526,Trade,trade_show,2024-11-05,NC,Bramble Interiors,1
CUST-00527,DESIGNER,paid_social,2024-03-27,WA,,1
CUST-00528,Trade,direct,2025-08-28,TX,Ashford Studio,0
CUST-00529,Commercial,direct,2024-10-21,NJ,Bramble Build Co.,0
CUST-00529-dup,Commercial,direct,2024-10-21,nj,Bramble Build Co.,0
CUST-00530,DESIGNER,paid_social,2024-09-12,NJ,,1
CUST-00531,homeowner,referral,2024-03-22,MA,,1
CUST-00532,trade,trade_show,2024-02-12,NJ,Harbor Construction,0
CUST-00533,trade,paid_social,2024-11-30,CT,Ashford Studio,0
CUST-00534,homeowner,architect_referral,2024-03-21,OR,,0
CUST-00534-nochan,homeowner,,2024-03-21,OR,,0
CUST-00535,homeowner,direct,02/22/2024,CT,,1
CUST-00536,Homeowner,paid_social,01/05/2025,MI,,1
CUST-00537,designer,trade_show,2024-07-21,MN,,1
CUST-00538,Homeowner,organic_search,03/17/2025,CA,,0
CUST-00539,HOMEOWNER,referral,2024-10-27,NY,,1
CUST-00540,homeowner,organic_search,2024-01-08,MD,,1
CUST-00541,Homeowner,paid_social,2024-11-22,MN,,1
CUST-00542,designer,organic_search,2024-07-30,NJ,,1
CUST-00543,homeowner,paid_social,2024-09-26,OR,,0
CUST-00544,Commercial,architect_referral,2024-11-21,TX,Harbor Design Studio,1
CUST-00545,Designer,organic_search,2024-07-01,WA,,1
CUST-00546,Homeowner,paid_social,04/08/2024,CO,,0
CUST-00547,HOMEOWNER,organic_search,10/24/2024,MA,,0
CUST-00548,Designer,organic_search,2025-04-03,PA,,0
CUST-00549,Homeowner,organic_search,2024-06-09,NJ,,1
CUST-00550,Homeowner,organic_search,2024-11-04,CA,,1
CUST-00551,trade,trade_show,2024-06-04,NY,Coastal Interiors,1
CUST-00552,homeowner,organic_search,08/13/2025,MI,,1
CUST-00553,Homeowner,organic_search,2024-11-14,AZ,,1
CUST-00554,HOMEOWNER,trade_show,06/03/2024,WA,,1
CUST-00555,Homeowner,paid_social,2024-08-29,AZ,,1
CUST-00556,Homeowner,organic_search,01/14/2024,MN,,1
CUST-00557,HOMEOWNER,referral,07/28/2024,CT,,1
CUST-00558,homeowner,paid_social,03/03/2024,CT,,1
CUST-00559,DESIGNER,referral,2025-02-16,MA,,1
CUST-00559-dup,DESIGNER,referral,2025-02-16,ma,,1
CUST-00559-nochan,DESIGNER,,2025-02-16,MA,,1
CUST-00560,Trade,referral,2024-01-03,CO,Northline Build Co.,1
CUST-00561,commercial,architect_referral,2024-05-26,PA,Union Construction,1
CUST-00562,Homeowner,trade_show,2024-01-11,TX,,1
CUST-00563,Trade,email_capture,2025-04-10,MI,Northline Design Studio,1
CUST-00564,Homeowner,email_capture,2025-02-16,PA,,1
CUST-00565,Trade,organic_search,2024-10-07,NJ,Ashford & Associates,1
CUST-00566,Homeowner,direct,2024-09-09,GA,,1
CUST-00567,Homeowner,paid_social,2025-06-19,OH,,1
CUST-00568,Homeowner,direct,2024-10-02,OR,,1
CUST-00569,Designer,trade_show,2024-01-09,MN,,1
CUST-00570,HOMEOWNER,email_capture,2024-08-27,VA,,1
CUST-00571,Homeowner,organic_search,2024-01-01,IL,,1
CUST-00571-dup,Homeowner,organic_search,2024-01-01,il,,1
CUST-00572,TRADE,architect_referral,2024-04-08,FL,Cascade Studio,1
CUST-00573,HOMEOWNER,paid_social,01/02/2024,CT,,1
CUST-00573-dup,HOMEOWNER,paid_social,01/02/2024,ct,,1
CUST-00574,Homeowner,organic_search,2024-03-25,NC,,1
CUST-00575,HOMEOWNER,paid_social,2025-04-29,AZ,,0
CUST-00576,homeowner,organic_search,2025-08-27,MA,,1
CUST-00577,homeowner,organic_search,02/09/2025,CO,,1
CUST-00578,Homeowner,referral,2025-06-20,MD,,1
CUST-00579,homeowner,email_capture,2024-03-21,AZ,,1
CUST-00580,homeowner,referral,2024-08-08,PA,,1
CUST-00580-nochan,homeowner,,2024-08-08,PA,,1
CUST-00581,Designer,trade_show,2024-12-02,NJ,,0
CUST-00582,Homeowner,email_capture,2025-01-13,GA,,1
CUST-00582-dup,Homeowner,email_capture,2025-01-13,ga,,1
CUST-00583,homeowner,email_capture,05/06/2024,NY,,1
CUST-00584,Commercial,trade_show,2024-12-26,TX,Bramble Design + Build,1
CUST-00585,HOMEOWNER,referral,08/18/2024,FL,,1
CUST-00586,Commercial,architect_referral,02/22/2025,CA,Meridian Build Co.,1
CUST-00587,Designer,showroom_walkin,07/16/2024,MN,,1
CUST-00588,Trade,direct,2024-09-07,OH,Northline Design Studio,1
CUST-00588-nochan,Trade,,2024-09-07,OH,Northline Design Studio,1
CUST-00589,homeowner,paid_social,2024-03-02,GA,,1
CUST-00590,homeowner,direct,04/16/2024,IL,,1
CUST-00591,homeowner,showroom_walkin,12/04/2024,OH,,1
CUST-00592,HOMEOWNER,organic_search,2025-01-28,MA,,1
CUST-00593,Homeowner,referral,2025-01-22,MI,,0
CUST-00594,Trade,architect_referral,2025-06-20,CO,Ashford Design Studio,1
CUST-00595,designer,paid_social,09/19/2024,MN,,1
CUST-00596,Trade,showroom_walkin,2024-03-15,TX,Union Architecture Group,1
CUST-00597,homeowner,organic_search,2025-02-20,CT,,1
CUST-00598,homeowner,paid_social,06/05/2025,MI,,1
CUST-00598-nochan,homeowner,,06/05/2025,MI,,1
CUST-00599,homeowner,organic_search,2025-02-09,MN,,1
CUST-00600,Trade,referral,09/26/2024,MI,Bramble Design + Build,1
CUST-00600-nochan,Trade,,09/26/2024,MI,Bramble Design + Build,1
