user_id,segment,activity_date,cohort_date
CUST-01044,designer,2024-08-29,2024-08-29
CUST-01048,homeowner,2024-04-02,2024-04-02
CUST-01049,trade,2024-08-09,2024-08-09
CUST-01050,designer,2024-06-05,2024-06-05
CUST-01051,homeowner,2025-04-02,2025-04-02
CUST-01052,trade,2024-07-11,2024-07-11
CUST-01052,trade,2025-03-05,2024-07-11
CUST-01057,homeowner,2024-11-20,2024-11-20
CUST-01059,homeowner,2024-04-28,2024-04-28
CUST-01059,homeowner,2024-11-09,2024-04-28
CUST-01060,homeowner,2024-05-27,2024-05-27
CUST-01063,homeowner,2024-03-23,2024-03-23
CUST-01064,designer,2024-08-11,2024-08-11
CUST-01066,designer,2024-02-05,2024-02-05
CUST-01066,designer,2024-10-26,2024-02-05
CUST-01069,designer,2024-06-24,2024-06-24
CUST-01069,designer,2024-10-25,2024-06-24
CUST-01070,homeowner,2025-06-25,2025-06-25
CUST-01073,homeowner,2025-06-18,2025-06-18
CUST-01074,homeowner,2025-04-07,2025-04-07
CUST-01079,designer,2024-03-02,2024-03-02
CUST-01081,homeowner,2024-07-06,2024-07-06
CUST-01082,designer,2025-07-05,2025-07-05
CUST-01083,homeowner,2025-02-22,2025-02-22
CUST-01089,homeowner,2025-07-18,2025-07-18
CUST-01090,commercial,2024-12-25,2024-12-25
CUST-01092,designer,2025-09-09,2025-09-09
CUST-01093,designer,2024-12-03,2024-12-03
CUST-01094,homeowner,2025-09-01,2025-09-01
CUST-01100,commercial,2024-09-28,2024-09-28
CUST-01101,designer,2024-09-12,2024-09-12
CUST-01101,designer,2024-12-24,2024-09-12
CUST-01102,designer,2025-08-31,2025-08-31
CUST-01104,trade,2024-04-11,2024-04-11
CUST-01104,trade,2024-09-13,2024-04-11
CUST-01105,homeowner,2025-07-30,2025-07-30
CUST-01106,designer,2024-05-09,2024-05-09
CUST-01107,commercial,2024-10-29,2024-10-29
CUST-01108,homeowner,2024-07-10,2024-07-10
CUST-01109,homeowner,2025-02-15,2025-02-15
CUST-01109,homeowner,2025-06-17,2025-02-15
CUST-01111,homeowner,2024-12-28,2024-12-28
CUST-01112,trade,2024-12-02,2024-12-02
CUST-01127,designer,2025-02-13,2025-02-13
CUST-01129,designer,2025-04-26,2025-04-26
CUST-01129,designer,2025-07-13,2025-04-26
CUST-01132,designer,2025-09-14,2025-09-14
CUST-01133,homeowner,2024-11-08,2024-11-08
CUST-01134,homeowner,2025-05-04,2025-05-04
CUST-01134,homeowner,2025-08-30,2025-05-04
CUST-01136,designer,2025-07-19,2025-07-19
CUST-01137,designer,2024-08-16,2024-08-16
CUST-01139,designer,2025-05-30,2025-05-30
CUST-01141,homeowner,2024-03-12,2024-03-12
CUST-01142,homeowner,2024-03-12,2024-03-12
CUST-01142,homeowner,2024-09-29,2024-03-12
CUST-01143,designer,2025-06-23,2025-06-23
CUST-01144,trade,2024-12-26,2024-12-26
CUST-01148,trade,2024-03-06,2024-03-06
CUST-01151,commercial,2024-07-09,2024-07-09
CUST-01152,homeowner,2025-07-08,2025-07-08
CUST-01153,homeowner,2024-08-01,2024-08-01
CUST-01153,homeowner,2025-03-23,2024-08-01
CUST-01154,homeowner,2024-09-17,2024-09-17
CUST-01156,designer,2025-08-27,2025-08-27
CUST-01158,trade,2024-04-24,2024-04-24
CUST-01158,trade,2024-12-25,2024-04-24
CUST-01160,homeowner,2024-05-01,2024-05-01
CUST-01162,designer,2024-02-10,2024-02-10
CUST-01165,homeowner,2024-11-03,2024-11-03
CUST-01169,homeowner,2025-10-16,2025-10-16
CUST-01175,homeowner,2025-03-29,2025-03-29
CUST-01178,designer,2024-02-13,2024-02-13
CUST-01178,designer,2024-11-15,2024-02-13
CUST-01179,designer,2025-09-17,2025-09-17
CUST-01184,homeowner,2024-12-14,2024-12-14
CUST-01185,designer,2025-05-10,2025-05-10
CUST-01185,designer,2025-07-14,2025-05-10
CUST-01186,trade,2025-02-15,2025-02-15
CUST-01186,trade,2025-07-29,2025-02-15
CUST-01190,homeowner,2025-01-20,2025-01-20
CUST-01191,homeowner,2024-05-28,2024-05-28
CUST-01194,homeowner,2024-07-06,2024-07-06
CUST-01196,homeowner,2025-07-22,2025-07-22
CUST-01197,homeowner,2025-09-10,2025-09-10
CUST-01199,homeowner,2024-07-20,2024-07-20
CUST-01200,trade,2024-08-17,2024-08-17
CUST-01204,homeowner,2024-04-18,2024-04-18
CUST-01204,homeowner,2024-08-06,2024-04-18
CUST-01205,designer,2024-06-15,2024-06-15
CUST-01205,designer,2025-02-21,2024-06-15
CUST-01207,homeowner,2025-06-29,2025-06-29
CUST-01208,homeowner,2025-06-27,2025-06-27
CUST-01210,homeowner,2024-06-11,2024-06-11
CUST-01211,trade,2024-08-02,2024-08-02
CUST-01211,trade,2024-11-28,2024-08-02
CUST-01213,homeowner,2025-07-13,2025-07-13
CUST-01217,homeowner,2024-05-09,2024-05-09
CUST-01220,homeowner,2024-03-02,2024-03-02
CUST-01221,homeowner,2025-05-21,2025-05-21
CUST-01226,designer,2025-05-04,2025-05-04
CUST-01227,homeowner,2024-12-05,2024-12-05
CUST-01230,trade,2024-02-14,2024-02-14
CUST-01232,designer,2024-09-04,2024-09-04
CUST-01232,designer,2025-06-01,2024-09-04
CUST-01233,homeowner,2024-12-16,2024-12-16
CUST-01236,designer,2025-03-30,2025-03-30
CUST-01238,designer,2025-03-05,2025-03-05
CUST-01238,designer,2025-07-25,2025-03-05
CUST-01239,homeowner,2025-07-27,2025-07-27
CUST-01241,homeowner,2024-03-01,2024-03-01
CUST-01242,homeowner,2024-05-28,2024-05-28
CUST-01247,homeowner,2025-05-09,2025-05-09
CUST-01248,trade,2025-06-29,2025-06-29
CUST-01253,trade,2025-05-25,2025-05-25
CUST-01255,designer,2024-08-26,2024-08-26
CUST-01256,trade,2024-11-06,2024-11-06
CUST-01257,designer,2024-06-04,2024-06-04
CUST-01258,homeowner,2024-09-17,2024-09-17
CUST-01258,homeowner,2025-04-29,2024-09-17
CUST-01259,trade,2024-08-15,2024-08-15
CUST-01260,homeowner,2025-05-06,2025-05-06
CUST-01264,designer,2024-02-24,2024-02-24
CUST-01269,homeowner,2025-04-04,2025-04-04
CUST-01270,designer,2024-06-19,2024-06-19
CUST-01270,designer,2024-09-09,2024-06-19
CUST-01271,trade,2024-03-12,2024-03-12
CUST-01271,trade,2024-12-15,2024-03-12
CUST-01278,designer,2025-01-04,2025-01-04
CUST-01279,designer,2025-10-06,2025-10-06
CUST-01281,trade,2025-04-13,2025-04-13
CUST-01283,homeowner,2024-10-22,2024-10-22
CUST-01286,homeowner,2024-04-28,2024-04-28
CUST-01291,homeowner,2025-10-16,2025-10-16
CUST-01292,designer,2025-05-23,2025-05-23
CUST-01296,designer,2024-12-10,2024-12-10
CUST-01296,designer,2025-08-22,2024-12-10
CUST-01302,trade,2024-03-17,2024-03-17
CUST-01309,homeowner,2024-10-01,2024-10-01
CUST-01311,trade,2024-10-23,2024-10-23
CUST-01312,homeowner,2025-09-06,2025-09-06
CUST-01314,trade,2025-01-27,2025-01-27
CUST-01319,homeowner,2025-06-27,2025-06-27
CUST-01320,designer,2024-10-29,2024-10-29
CUST-01320,designer,2025-06-19,2024-10-29
CUST-01327,homeowner,2025-10-13,2025-10-13
CUST-01331,homeowner,2024-05-29,2024-05-29
CUST-01336,homeowner,2025-01-23,2025-01-23
CUST-01341,homeowner,2024-11-21,2024-11-21
CUST-01346,commercial,2025-06-01,2025-06-01
CUST-01349,designer,2024-04-06,2024-04-06
CUST-01350,trade,2025-08-14,2025-08-14
CUST-01351,homeowner,2025-03-29,2025-03-29
CUST-01355,homeowner,2024-08-24,2024-08-24
CUST-01355,homeowner,2025-05-10,2024-08-24
CUST-01356,homeowner,2024-08-21,2024-08-21
CUST-01357,designer,2024-06-14,2024-06-14
CUST-01357,designer,2024-11-20,2024-06-14
CUST-01359,designer,2024-10-05,2024-10-05
CUST-01360,designer,2024-01-31,2024-01-31
CUST-01362,trade,2024-04-18,2024-04-18
CUST-01363,designer,2025-01-22,2025-01-22
CUST-01373,designer,2025-06-04,2025-06-04
CUST-01377,homeowner,2024-08-07,2024-08-07
CUST-01378,homeowner,2025-03-29,2025-03-29
CUST-01379,homeowner,2025-02-02,2025-02-02
CUST-01380,designer,2025-06-24,2025-06-24
CUST-01385,commercial,2025-06-29,2025-06-29
CUST-01390,trade,2025-05-16,2025-05-16
CUST-01392,trade,2025-10-26,2025-10-26
CUST-01393,homeowner,2025-03-24,2025-03-24
CUST-01393,homeowner,2025-05-30,2025-03-24
CUST-01396,designer,2024-11-10,2024-11-10
CUST-01396,designer,2025-07-28,2024-11-10
CUST-01399,homeowner,2024-12-04,2024-12-04
CUST-01400,designer,2025-01-15,2025-01-15
CUST-01400,designer,2025-08-26,2025-01-15
CUST-01402,homeowner,2025-05-15,2025-05-15
CUST-01403,homeowner,2025-01-01,2025-01-01
CUST-01404,homeowner,2025-05-31,2025-05-31
CUST-01406,homeowner,2024-12-05,2024-12-05
CUST-01406,homeowner,2025-06-28,2024-12-05
CUST-01407,commercial,2025-03-21,2025-03-21
CUST-01408,homeowner,2025-07-23,2025-07-23
CUST-01412,designer,2025-09-06,2025-09-06
CUST-01413,homeowner,2025-09-17,2025-09-17
CUST-01415,homeowner,2024-07-22,2024-07-22
CUST-01415,homeowner,2024-11-17,2024-07-22
CUST-01418,commercial,2024-11-13,2024-11-13
CUST-01418,commercial,2025-05-16,2024-11-13
CUST-01419,homeowner,2024-08-10,2024-08-10
CUST-01422,homeowner,2025-08-23,2025-08-23
CUST-01423,designer,2024-02-25,2024-02-25
CUST-01425,designer,2024-05-28,2024-05-28
CUST-01426,designer,2025-01-17,2025-01-17
CUST-01428,homeowner,2025-03-25,2025-03-25
CUST-01429,homeowner,2024-10-07,2024-10-07
CUST-01432,trade,2024-11-17,2024-11-17
CUST-01432,trade,2025-07-07,2024-11-17
CUST-01434,homeowner,2025-01-19,2025-01-19
CUST-01437,homeowner,2024-07-19,2024-07-19
CUST-01441,homeowner,2025-04-22,2025-04-22
CUST-01442,homeowner,2024-05-31,2024-05-31
CUST-01443,designer,2025-08-31,2025-08-31
CUST-01447,homeowner,2024-08-07,2024-08-07
CUST-01448,homeowner,2025-03-26,2025-03-26
CUST-01449,designer,2025-06-27,2025-06-27
CUST-01450,commercial,2025-07-22,2025-07-22
CUST-01452,designer,2025-06-11,2025-06-11
CUST-01453,commercial,2025-01-05,2025-01-05
CUST-01457,designer,2024-04-06,2024-04-06
CUST-01457,designer,2024-11-25,2024-04-06
CUST-01462,homeowner,2024-07-18,2024-07-18
CUST-01464,designer,2024-08-17,2024-08-17
CUST-01465,homeowner,2025-08-22,2025-08-22
CUST-01467,designer,2024-11-10,2024-11-10
CUST-01468,trade,2025-04-01,2025-04-01
CUST-01469,homeowner,2025-03-12,2025-03-12
CUST-01471,homeowner,2024-05-11,2024-05-11
CUST-01475,homeowner,2024-05-14,2024-05-14
CUST-01476,homeowner,2025-05-16,2025-05-16
CUST-01477,homeowner,2025-01-06,2025-01-06
CUST-01477,homeowner,2025-08-31,2025-01-06
CUST-01479,homeowner,2024-07-06,2024-07-06
CUST-01488,trade,2025-03-07,2025-03-07
CUST-01490,trade,2025-05-22,2025-05-22
CUST-01491,designer,2024-07-01,2024-07-01
CUST-01493,homeowner,2024-08-10,2024-08-10
CUST-01493,homeowner,2025-02-26,2024-08-10
CUST-01498,designer,2024-07-08,2024-07-08
CUST-01501,homeowner,2025-10-19,2025-10-19
CUST-01504,trade,2024-03-26,2024-03-26
CUST-01504,trade,2024-12-23,2024-03-26
CUST-01508,homeowner,2024-10-26,2024-10-26
CUST-01510,homeowner,2025-04-01,2025-04-01
CUST-01511,homeowner,2024-03-19,2024-03-19
CUST-01518,homeowner,2025-07-27,2025-07-27
CUST-01519,homeowner,2025-03-22,2025-03-22
CUST-01519,homeowner,2025-08-27,2025-03-22
CUST-01520,homeowner,2024-08-24,2024-08-24
CUST-01521,designer,2025-01-14,2025-01-14
CUST-01523,homeowner,2024-03-30,2024-03-30
CUST-01526,trade,2025-01-21,2025-01-21
CUST-01527,homeowner,2025-03-10,2025-03-10
CUST-01528,homeowner,2024-03-30,2024-03-30
CUST-01529,designer,2024-08-13,2024-08-13
CUST-01533,homeowner,2025-09-02,2025-09-02
CUST-01535,homeowner,2025-08-20,2025-08-20
CUST-01539,homeowner,2025-01-19,2025-01-19
CUST-01540,homeowner,2024-11-27,2024-11-27
CUST-01542,designer,2024-09-17,2024-09-17
CUST-01544,designer,2024-02-22,2024-02-22
CUST-01545,commercial,2025-08-02,2025-08-02
CUST-01546,designer,2025-02-03,2025-02-03
CUST-01547,trade,2025-05-30,2025-05-30
CUST-01547,trade,2025-08-24,2025-05-30
CUST-01556,homeowner,2024-03-30,2024-03-30
CUST-01557,homeowner,2025-08-01,2025-08-01
CUST-01558,trade,2024-10-13,2024-10-13
CUST-01558,trade,2025-04-24,2024-10-13
CUST-01562,trade,2025-08-11,2025-08-11
CUST-01563,homeowner,2025-02-22,2025-02-22
CUST-01572,trade,2025-09-03,2025-09-03
CUST-01575,homeowner,2024-10-23,2024-10-23
CUST-01575,homeowner,2025-08-03,2024-10-23
CUST-01578,homeowner,2024-02-27,2024-02-27
CUST-01580,homeowner,2025-01-18,2025-01-18
CUST-01582,designer,2025-07-03,2025-07-03
CUST-01583,homeowner,2024-10-29,2024-10-29
CUST-01585,homeowner,2025-05-25,2025-05-25
CUST-01586,homeowner,2025-01-29,2025-01-29
CUST-01590,designer,2024-06-07,2024-06-07
CUST-01590,designer,2024-08-24,2024-06-07
CUST-01592,homeowner,2024-05-13,2024-05-13
CUST-01592,homeowner,2024-07-31,2024-05-13
CUST-01599,trade,2025-03-28,2025-03-28
CUST-01602,designer,2024-02-12,2024-02-12
CUST-01604,designer,2024-07-09,2024-07-09
CUST-01605,homeowner,2025-10-10,2025-10-10
CUST-01607,homeowner,2024-09-28,2024-09-28
CUST-01616,homeowner,2025-07-05,2025-07-05
CUST-01622,homeowner,2025-06-30,2025-06-30
CUST-01625,designer,2025-01-28,2025-01-28
CUST-01626,homeowner,2024-04-09,2024-04-09
CUST-01629,homeowner,2024-02-02,2024-02-02
CUST-01633,trade,2025-03-08,2025-03-08
CUST-01635,designer,2025-02-25,2025-02-25
CUST-01635,designer,2025-08-15,2025-02-25
CUST-01636,homeowner,2024-07-28,2024-07-28
CUST-01637,homeowner,2024-08-10,2024-08-10
CUST-01637,homeowner,2025-04-17,2024-08-10
CUST-01638,designer,2024-03-04,2024-03-04
CUST-01639,trade,2025-07-14,2025-07-14
CUST-01641,homeowner,2024-06-16,2024-06-16
CUST-01645,designer,2024-06-03,2024-06-03
CUST-01645,designer,2024-10-01,2024-06-03
CUST-01647,trade,2024-08-23,2024-08-23
CUST-01650,commercial,2024-09-30,2024-09-30
CUST-01651,homeowner,2024-04-19,2024-04-19
CUST-01656,homeowner,2024-12-23,2024-12-23
CUST-01658,homeowner,2024-08-02,2024-08-02
CUST-01658,homeowner,2025-02-26,2024-08-02
CUST-01661,designer,2024-11-08,2024-11-08
CUST-01661,designer,2025-06-12,2024-11-08
CUST-01662,homeowner,2025-05-30,2025-05-30
CUST-01665,homeowner,2025-01-28,2025-01-28
CUST-01666,trade,2024-04-10,2024-04-10
CUST-01669,designer,2025-06-18,2025-06-18
CUST-01670,homeowner,2025-08-09,2025-08-09
CUST-01672,homeowner,2024-03-24,2024-03-24
CUST-01676,homeowner,2025-05-28,2025-05-28
CUST-01680,homeowner,2025-02-09,2025-02-09
CUST-01684,homeowner,2024-09-25,2024-09-25
CUST-01685,homeowner,2024-05-23,2024-05-23
CUST-01686,homeowner,2025-05-17,2025-05-17
CUST-01689,designer,2025-05-18,2025-05-18
CUST-01691,homeowner,2024-03-11,2024-03-11
CUST-01692,designer,2024-10-22,2024-10-22
CUST-01697,homeowner,2024-04-25,2024-04-25
CUST-01697,homeowner,2025-01-14,2024-04-25
CUST-01699,homeowner,2025-03-16,2025-03-16
CUST-01700,trade,2025-02-08,2025-02-08
CUST-01702,homeowner,2025-07-17,2025-07-17
CUST-01704,designer,2024-04-15,2024-04-15
CUST-01705,homeowner,2024-12-07,2024-12-07
CUST-01714,designer,2024-08-16,2024-08-16
CUST-01717,homeowner,2024-04-14,2024-04-14
CUST-01718,designer,2024-06-14,2024-06-14
CUST-01720,designer,2025-02-01,2025-02-01
CUST-01723,designer,2025-02-16,2025-02-16
CUST-01723,designer,2025-05-27,2025-02-16
CUST-01726,homeowner,2025-03-14,2025-03-14
CUST-01727,homeowner,2025-07-01,2025-07-01
CUST-01730,trade,2025-01-08,2025-01-08
CUST-01731,trade,2024-08-03,2024-08-03
CUST-01734,homeowner,2024-04-28,2024-04-28
CUST-01735,homeowner,2025-08-13,2025-08-13
CUST-01736,homeowner,2025-06-26,2025-06-26
CUST-01739,designer,2024-05-12,2024-05-12
CUST-01743,homeowner,2024-02-17,2024-02-17
CUST-01744,homeowner,2024-08-06,2024-08-06
CUST-01744,homeowner,2024-12-13,2024-08-06
CUST-01745,homeowner,2025-08-12,2025-08-12
CUST-01749,homeowner,2024-05-21,2024-05-21
CUST-01749,homeowner,2024-07-20,2024-05-21
CUST-01751,designer,2024-07-20,2024-07-20
CUST-01755,trade,2025-07-22,2025-07-22
CUST-01756,homeowner,2024-11-06,2024-11-06
CUST-01757,homeowner,2025-07-15,2025-07-15
CUST-01758,homeowner,2025-09-20,2025-09-20
CUST-01761,designer,2025-06-07,2025-06-07
CUST-01763,designer,2025-05-07,2025-05-07
CUST-01767,designer,2024-02-11,2024-02-11
CUST-01768,designer,2024-04-15,2024-04-15
CUST-01770,designer,2024-06-05,2024-06-05
CUST-01770,designer,2025-03-23,2024-06-05
CUST-01772,designer,2024-03-05,2024-03-05
CUST-01772,designer,2024-10-23,2024-03-05
CUST-01773,homeowner,2025-02-08,2025-02-08
CUST-01775,designer,2025-08-16,2025-08-16
CUST-01776,homeowner,2024-12-11,2024-12-11
CUST-01776,homeowner,2025-07-21,2024-12-11
CUST-01778,designer,2024-03-23,2024-03-23
CUST-01779,homeowner,2024-07-24,2024-07-24
CUST-01780,designer,2024-02-23,2024-02-23
CUST-01784,homeowner,2024-05-28,2024-05-28
CUST-01787,homeowner,2025-06-27,2025-06-27
CUST-01788,trade,2024-03-06,2024-03-06
CUST-01788,trade,2024-05-24,2024-03-06
CUST-01792,homeowner,2025-01-06,2025-01-06
CUST-01799,designer,2024-04-05,2024-04-05
CUST-01800,homeowner,2025-06-05,2025-06-05
CUST-01805,commercial,2025-02-15,2025-02-15
CUST-01805,commercial,2025-06-20,2025-02-15
CUST-01808,designer,2024-12-07,2024-12-07
CUST-01813,homeowner,2025-02-06,2025-02-06
CUST-01815,designer,2025-06-10,2025-06-10
CUST-01816,designer,2024-10-21,2024-10-21
CUST-01817,homeowner,2024-02-17,2024-02-17
CUST-01818,homeowner,2024-03-19,2024-03-19
CUST-01820,designer,2025-04-27,2025-04-27
CUST-01821,designer,2025-06-03,2025-06-03
CUST-01824,designer,2024-08-14,2024-08-14
CUST-01824,designer,2025-05-31,2024-08-14
CUST-01828,homeowner,2024-04-23,2024-04-23
CUST-01830,homeowner,2025-03-14,2025-03-14
CUST-01835,homeowner,2025-02-23,2025-02-23
CUST-01837,designer,2025-07-10,2025-07-10
CUST-01839,designer,2025-02-09,2025-02-09
CUST-01839,designer,2025-05-14,2025-02-09
CUST-01840,designer,2024-10-02,2024-10-02
CUST-01841,designer,2024-12-23,2024-12-23
CUST-01849,designer,2024-06-15,2024-06-15
CUST-01850,homeowner,2024-11-05,2024-11-05
CUST-01851,trade,2025-05-07,2025-05-07
CUST-01852,trade,2024-09-25,2024-09-25
CUST-01855,homeowner,2024-04-27,2024-04-27
CUST-01856,designer,2024-05-19,2024-05-19
CUST-01859,homeowner,2024-10-11,2024-10-11
CUST-01861,designer,2024-12-25,2024-12-25
CUST-01861,designer,2025-07-22,2024-12-25
CUST-01862,designer,2025-08-31,2025-08-31
CUST-01865,homeowner,2025-05-10,2025-05-10
CUST-01867,homeowner,2025-04-25,2025-04-25
CUST-01868,homeowner,2024-02-12,2024-02-12
CUST-01869,designer,2025-02-17,2025-02-17
CUST-01869,designer,2025-07-25,2025-02-17
CUST-01870,trade,2025-01-20,2025-01-20
CUST-01871,designer,2025-09-05,2025-09-05
CUST-01873,homeowner,2024-12-09,2024-12-09
CUST-01879,homeowner,2024-07-06,2024-07-06
CUST-01880,homeowner,2024-11-26,2024-11-26
CUST-01881,homeowner,2024-10-13,2024-10-13
CUST-01882,homeowner,2025-03-16,2025-03-16
CUST-01883,commercial,2025-02-04,2025-02-04
CUST-01883,commercial,2025-07-09,2025-02-04
CUST-01884,homeowner,2025-02-22,2025-02-22
CUST-01885,designer,2025-03-16,2025-03-16
CUST-01885,designer,2025-08-08,2025-03-16
CUST-01886,homeowner,2024-11-10,2024-11-10
CUST-01889,homeowner,2024-03-31,2024-03-31
CUST-01892,designer,2024-11-21,2024-11-21
CUST-01896,homeowner,2025-07-16,2025-07-16
CUST-01899,homeowner,2024-06-10,2024-06-10
CUST-01900,homeowner,2024-04-04,2024-04-04
CUST-01903,homeowner,2024-03-09,2024-03-09
CUST-01905,homeowner,2025-04-22,2025-04-22
CUST-01905,homeowner,2025-08-31,2025-04-22
CUST-01909,homeowner,2024-06-20,2024-06-20
CUST-01910,homeowner,2024-07-14,2024-07-14
CUST-01910,homeowner,2025-02-28,2024-07-14
CUST-01911,trade,2025-07-03,2025-07-03
CUST-01913,homeowner,2024-05-14,2024-05-14
CUST-01917,designer,2024-06-10,2024-06-10
CUST-01920,homeowner,2025-05-31,2025-05-31
CUST-01922,homeowner,2025-09-02,2025-09-02
CUST-01924,designer,2024-07-20,2024-07-20
CUST-01925,trade,2025-05-25,2025-05-25
CUST-01926,homeowner,2024-12-06,2024-12-06
CUST-01928,designer,2024-09-08,2024-09-08
CUST-01928,designer,2025-07-01,2024-09-08
CUST-01930,homeowner,2025-10-10,2025-10-10
CUST-01933,trade,2024-04-22,2024-04-22
CUST-01933,trade,2024-12-01,2024-04-22
CUST-01938,homeowner,2025-07-04,2025-07-04
CUST-01940,homeowner,2025-02-17,2025-02-17
CUST-01943,trade,2025-03-06,2025-03-06
CUST-01944,trade,2024-11-10,2024-11-10
CUST-01946,homeowner,2025-10-26,2025-10-26
CUST-01949,designer,2024-06-11,2024-06-11
CUST-01950,designer,2024-07-23,2024-07-23
CUST-01954,homeowner,2025-02-04,2025-02-04
CUST-01956,trade,2024-08-13,2024-08-13
CUST-01956,trade,2025-01-28,2024-08-13
CUST-01961,homeowner,2025-04-10,2025-04-10
CUST-01963,designer,2025-08-22,2025-08-22
CUST-01967,designer,2024-08-14,2024-08-14
CUST-01968,homeowner,2025-05-15,2025-05-15
CUST-01969,homeowner,2024-11-12,2024-11-12
CUST-01974,designer,2024-05-22,2024-05-22
CUST-01975,commercial,2024-04-25,2024-04-25
CUST-01977,commercial,2024-11-20,2024-11-20
CUST-01980,designer,2025-05-24,2025-05-24
CUST-01980,designer,2025-07-26,2025-05-24
CUST-01981,designer,2024-11-24,2024-11-24
CUST-01983,homeowner,2025-06-01,2025-06-01
CUST-01988,trade,2024-01-23,2024-01-23
CUST-01993,homeowner,2024-03-30,2024-03-30
CUST-01994,trade,2024-05-24,2024-05-24
CUST-01994,trade,2024-10-18,2024-05-24
CUST-01997,trade,2025-09-04,2025-09-04
CUST-01999,designer,2025-06-05,2025-06-05
CUST-02001,homeowner,2025-01-31,2025-01-31
CUST-02002,homeowner,2024-04-15,2024-04-15
CUST-02002,homeowner,2024-08-27,2024-04-15
CUST-02003,homeowner,2025-08-16,2025-08-16
CUST-02004,designer,2025-06-22,2025-06-22
CUST-02005,homeowner,2025-03-07,2025-03-07
CUST-02007,trade,2024-05-27,2024-05-27
CUST-02008,homeowner,2025-10-28,2025-10-28
CUST-02009,designer,2025-05-07,2025-05-07
CUST-02014,designer,2025-04-07,2025-04-07
CUST-02016,commercial,2024-04-01,2024-04-01
CUST-02017,homeowner,2025-06-25,2025-06-25
CUST-02018,homeowner,2025-07-27,2025-07-27
CUST-02019,designer,2025-01-31,2025-01-31
CUST-02023,homeowner,2025-11-11,2025-11-11
CUST-02028,designer,2024-02-18,2024-02-18
CUST-02035,homeowner,2025-04-16,2025-04-16
CUST-02040,trade,2025-09-07,2025-09-07
CUST-02041,designer,2024-06-29,2024-06-29
CUST-02042,homeowner,2024-04-18,2024-04-18
CUST-02043,homeowner,2025-09-01,2025-09-01
CUST-02045,homeowner,2024-04-21,2024-04-21
CUST-02045,homeowner,2024-11-26,2024-04-21
CUST-02046,homeowner,2025-08-01,2025-08-01
CUST-02048,designer,2024-06-02,2024-06-02
CUST-02048,designer,2025-02-22,2024-06-02
CUST-02049,designer,2025-02-06,2025-02-06
CUST-02049,designer,2025-06-23,2025-02-06
CUST-02050,designer,2024-05-26,2024-05-26
CUST-02051,homeowner,2024-06-04,2024-06-04
CUST-02052,trade,2024-02-19,2024-02-19
CUST-02057,designer,2025-03-03,2025-03-03
CUST-02058,commercial,2024-09-06,2024-09-06
CUST-02060,homeowner,2025-10-19,2025-10-19
CUST-02061,homeowner,2024-04-12,2024-04-12
CUST-02062,homeowner,2025-05-23,2025-05-23
CUST-02064,homeowner,2025-05-16,2025-05-16
CUST-02066,homeowner,2024-04-30,2024-04-30
CUST-02066,homeowner,2024-10-16,2024-04-30
CUST-02067,designer,2025-04-05,2025-04-05
CUST-02068,designer,2024-07-28,2024-07-28
CUST-02069,homeowner,2025-04-16,2025-04-16
CUST-02072,homeowner,2025-08-14,2025-08-14
CUST-02074,designer,2024-10-17,2024-10-17
CUST-02074,designer,2025-04-25,2024-10-17
CUST-02075,designer,2024-06-28,2024-06-28
CUST-02076,homeowner,2024-06-27,2024-06-27
CUST-02079,homeowner,2024-08-10,2024-08-10
CUST-02081,homeowner,2025-11-05,2025-11-05
CUST-02082,homeowner,2025-09-27,2025-09-27
CUST-02085,designer,2025-09-20,2025-09-20
CUST-02092,designer,2025-01-04,2025-01-04
CUST-02093,homeowner,2025-05-17,2025-05-17
CUST-02093,homeowner,2025-08-13,2025-05-17
CUST-02094,homeowner,2024-10-06,2024-10-06
CUST-02096,homeowner,2025-07-31,2025-07-31
CUST-02098,trade,2024-09-26,2024-09-26
CUST-02098,trade,2025-05-30,2024-09-26
CUST-02102,trade,2025-09-04,2025-09-04
CUST-02104,designer,2024-02-11,2024-02-11
CUST-02104,designer,2024-09-26,2024-02-11
CUST-02106,trade,2024-11-03,2024-11-03
CUST-02107,homeowner,2024-08-26,2024-08-26
CUST-02108,homeowner,2024-07-30,2024-07-30
CUST-02109,designer,2024-03-30,2024-03-30
CUST-02111,homeowner,2025-03-15,2025-03-15
CUST-02114,homeowner,2025-03-27,2025-03-27
CUST-02115,homeowner,2025-09-19,2025-09-19
CUST-02123,designer,2025-01-18,2025-01-18
CUST-02128,commercial,2024-12-14,2024-12-14
CUST-02131,trade,2024-07-23,2024-07-23
CUST-02131,trade,2025-02-16,2024-07-23
CUST-02134,homeowner,2024-08-01,2024-08-01
CUST-02135,designer,2024-08-14,2024-08-14
CUST-02136,homeowner,2025-08-17,2025-08-17
CUST-02139,trade,2025-02-05,2025-02-05
CUST-02140,homeowner,2024-05-17,2024-05-17
CUST-02141,designer,2025-07-16,2025-07-16
CUST-02142,designer,2024-11-10,2024-11-10
CUST-02142,designer,2025-06-20,2024-11-10
CUST-02143,trade,2025-09-21,2025-09-21
CUST-02144,homeowner,2024-11-25,2024-11-25
CUST-02146,homeowner,2024-03-10,2024-03-10
CUST-02148,designer,2025-01-04,2025-01-04
CUST-02149,homeowner,2024-08-09,2024-08-09
CUST-02150,homeowner,2025-04-01,2025-04-01
