user_id,segment,activity_date,cohort_date
CUST-02043,homeowner,2025-09-01,2025-09-01
CUST-02045,homeowner,2024-04-21,2024-04-21
CUST-02045,homeowner,2024-11-26,2024-04-21
CUST-02046,homeowner,2025-08-01,2025-08-01
CUST-02051,homeowner,2024-06-04,2024-06-04
CUST-02060,homeowner,2025-10-19,2025-10-19
CUST-02061,homeowner,2024-04-12,2024-04-12
CUST-02062,homeowner,2025-05-23,2025-05-23
CUST-02064,homeowner,2025-05-16,2025-05-16
CUST-02066,homeowner,2024-04-30,2024-04-30
CUST-02066,homeowner,2024-10-16,2024-04-30
CUST-02069,homeowner,2025-04-16,2025-04-16
CUST-02072,homeowner,2025-08-14,2025-08-14
CUST-02076,homeowner,2024-06-27,2024-06-27
CUST-02079,homeowner,2024-08-10,2024-08-10
CUST-02081,homeowner,2025-11-05,2025-11-05
CUST-02082,homeowner,2025-09-27,2025-09-27
CUST-02093,homeowner,2025-05-17,2025-05-17
CUST-02093,homeowner,2025-08-13,2025-05-17
CUST-02094,homeowner,2024-10-06,2024-10-06
CUST-02096,homeowner,2025-07-31,2025-07-31
CUST-02107,homeowner,2024-08-26,2024-08-26
CUST-02108,homeowner,2024-07-30,2024-07-30
CUST-02111,homeowner,2025-03-15,2025-03-15
CUST-02114,homeowner,2025-03-27,2025-03-27
CUST-02115,homeowner,2025-09-19,2025-09-19
CUST-02134,homeowner,2024-08-01,2024-08-01
CUST-02136,homeowner,2025-08-17,2025-08-17
CUST-02140,homeowner,2024-05-17,2024-05-17
CUST-02144,homeowner,2024-11-25,2024-11-25
CUST-02146,homeowner,2024-03-10,2024-03-10
CUST-02149,homeowner,2024-08-09,2024-08-09
CUST-02150,homeowner,2025-04-01,2025-04-01
CUST-02152,homeowner,2024-10-27,2024-10-27
CUST-02152,homeowner,2025-01-08,2024-10-27
CUST-02158,homeowner,2024-05-24,2024-05-24
CUST-02161,homeowner,2024-07-21,2024-07-21
CUST-02161,homeowner,2024-09-26,2024-07-21
CUST-02162,homeowner,2024-05-14,2024-05-14
CUST-02166,homeowner,2025-10-05,2025-10-05
CUST-02171,homeowner,2025-08-09,2025-08-09
CUST-02173,homeowner,2025-07-06,2025-07-06
CUST-02175,homeowner,2025-02-06,2025-02-06
CUST-02179,homeowner,2024-09-10,2024-09-10
CUST-02183,homeowner,2025-01-06,2025-01-06
CUST-02183,homeowner,2025-07-21,2025-01-06
CUST-02189,homeowner,2024-07-23,2024-07-23
CUST-02194,homeowner,2024-12-22,2024-12-22
CUST-02197,homeowner,2025-09-15,2025-09-15
CUST-02199,homeowner,2025-08-01,2025-08-01
CUST-02202,homeowner,2024-10-15,2024-10-15
CUST-02202,homeowner,2025-04-14,2024-10-15
CUST-02204,homeowner,2025-03-21,2025-03-21
CUST-02207,homeowner,2025-07-18,2025-07-18
CUST-02208,homeowner,2025-04-03,2025-04-03
CUST-02210,homeowner,2024-08-14,2024-08-14
CUST-02212,homeowner,2024-04-23,2024-04-23
CUST-02213,homeowner,2024-10-24,2024-10-24
CUST-02217,homeowner,2024-04-01,2024-04-01
CUST-02219,homeowner,2025-06-05,2025-06-05
CUST-02224,homeowner,2025-05-16,2025-05-16
CUST-02229,homeowner,2024-04-22,2024-04-22
CUST-02240,homeowner,2024-08-02,2024-08-02
CUST-02240,homeowner,2024-11-22,2024-08-02
CUST-02243,homeowner,2024-03-31,2024-03-31
CUST-02243,homeowner,2024-08-31,2024-03-31
CUST-02245,homeowner,2025-03-27,2025-03-27
CUST-02258,homeowner,2024-11-13,2024-11-13
CUST-02260,homeowner,2024-04-18,2024-04-18
CUST-02263,homeowner,2025-02-24,2025-02-24
CUST-02271,homeowner,2024-12-22,2024-12-22
CUST-02275,homeowner,2025-04-06,2025-04-06
CUST-02280,homeowner,2025-08-01,2025-08-01
CUST-02284,homeowner,2024-07-07,2024-07-07
CUST-02287,homeowner,2024-07-29,2024-07-29
CUST-02293,homeowner,2025-03-10,2025-03-10
CUST-02301,homeowner,2025-02-19,2025-02-19
CUST-02302,homeowner,2025-08-11,2025-08-11
CUST-02314,homeowner,2024-10-16,2024-10-16
CUST-02316,homeowner,2024-12-07,2024-12-07
CUST-02319,homeowner,2024-08-26,2024-08-26
CUST-02323,homeowner,2025-03-02,2025-03-02
CUST-02334,homeowner,2024-05-23,2024-05-23
CUST-02335,homeowner,2024-03-14,2024-03-14
CUST-02335,homeowner,2024-10-29,2024-03-14
CUST-02338,homeowner,2024-07-26,2024-07-26
CUST-02339,homeowner,2025-06-20,2025-06-20
CUST-02342,homeowner,2024-04-24,2024-04-24
CUST-02344,homeowner,2024-04-18,2024-04-18
CUST-02345,homeowner,2024-08-09,2024-08-09
CUST-02345,homeowner,2024-11-09,2024-08-09
CUST-02346,homeowner,2024-07-14,2024-07-14
CUST-02347,homeowner,2025-02-20,2025-02-20
CUST-02347,homeowner,2025-04-29,2025-02-20
CUST-02349,homeowner,2024-04-18,2024-04-18
CUST-02352,homeowner,2024-06-30,2024-06-30
CUST-02354,homeowner,2025-05-01,2025-05-01
CUST-02355,homeowner,2024-08-22,2024-08-22
CUST-02360,homeowner,2024-10-12,2024-10-12
CUST-02373,homeowner,2024-08-26,2024-08-26
CUST-02383,homeowner,2024-03-29,2024-03-29
CUST-02383,homeowner,2024-12-13,2024-03-29
CUST-02384,homeowner,2024-03-24,2024-03-24
CUST-02386,homeowner,2025-02-11,2025-02-11
CUST-02388,homeowner,2024-09-20,2024-09-20
CUST-02391,homeowner,2024-04-09,2024-04-09
CUST-02392,homeowner,2024-04-09,2024-04-09
CUST-02393,homeowner,2024-12-25,2024-12-25
CUST-02398,homeowner,2025-06-02,2025-06-02
CUST-02402,homeowner,2024-02-19,2024-02-19
CUST-02405,homeowner,2024-07-19,2024-07-19
CUST-02407,homeowner,2025-05-28,2025-05-28
CUST-02410,homeowner,2024-10-03,2024-10-03
CUST-02420,homeowner,2025-09-23,2025-09-23
CUST-02421,homeowner,2025-01-27,2025-01-27
CUST-02421,homeowner,2025-05-27,2025-01-27
CUST-02425,homeowner,2024-03-17,2024-03-17
CUST-02425,homeowner,2024-12-11,2024-03-17
CUST-02427,homeowner,2024-11-16,2024-11-16
CUST-02431,homeowner,2024-09-12,2024-09-12
CUST-02442,homeowner,2025-09-08,2025-09-08
CUST-02443,homeowner,2025-02-26,2025-02-26
CUST-02443,homeowner,2025-05-11,2025-02-26
CUST-02447,homeowner,2025-05-12,2025-05-12
CUST-02447,homeowner,2025-07-12,2025-05-12
CUST-02450,homeowner,2024-07-20,2024-07-20
CUST-02453,homeowner,2025-07-07,2025-07-07
CUST-02454,homeowner,2024-08-18,2024-08-18
CUST-02458,homeowner,2025-03-14,2025-03-14
CUST-02461,homeowner,2025-03-15,2025-03-15
CUST-02467,homeowner,2025-07-03,2025-07-03
CUST-02477,homeowner,2024-02-20,2024-02-20
CUST-02478,homeowner,2024-05-02,2024-05-02
CUST-02485,homeowner,2024-12-15,2024-12-15
CUST-02490,homeowner,2025-05-20,2025-05-20
CUST-02496,homeowner,2024-12-20,2024-12-20
CUST-02499,homeowner,2024-04-03,2024-04-03
CUST-02499,homeowner,2024-09-18,2024-04-03
CUST-02504,homeowner,2025-01-19,2025-01-19
CUST-02506,homeowner,2024-04-17,2024-04-17
CUST-02509,homeowner,2025-04-17,2025-04-17
CUST-02514,homeowner,2025-01-13,2025-01-13
CUST-02522,homeowner,2024-08-24,2024-08-24
CUST-02527,homeowner,2024-08-07,2024-08-07
CUST-02531,homeowner,2025-01-18,2025-01-18
CUST-02533,homeowner,2024-08-31,2024-08-31
CUST-02536,homeowner,2024-07-03,2024-07-03
CUST-02541,homeowner,2025-05-24,2025-05-24
CUST-02541,homeowner,2025-08-13,2025-05-24
CUST-02557,homeowner,2025-05-27,2025-05-27
CUST-02565,homeowner,2024-02-22,2024-02-22
CUST-02571,homeowner,2025-03-10,2025-03-10
CUST-02576,homeowner,2025-01-22,2025-01-22
CUST-02579,homeowner,2025-02-15,2025-02-15
CUST-02583,homeowner,2025-02-15,2025-02-15
CUST-02584,homeowner,2024-08-02,2024-08-02
CUST-02584,homeowner,2024-10-14,2024-08-02
CUST-02586,homeowner,2025-06-07,2025-06-07
CUST-02588,homeowner,2024-05-27,2024-05-27
CUST-02590,homeowner,2024-05-31,2024-05-31
CUST-02593,homeowner,2025-02-14,2025-02-14
CUST-02605,homeowner,2024-04-07,2024-04-07
CUST-02609,homeowner,2024-10-18,2024-10-18
CUST-02614,homeowner,2024-08-08,2024-08-08
CUST-02620,homeowner,2024-10-31,2024-10-31
CUST-02625,homeowner,2024-02-12,2024-02-12
CUST-02628,homeowner,2024-04-11,2024-04-11
CUST-02635,homeowner,2024-07-02,2024-07-02
CUST-02641,homeowner,2024-10-05,2024-10-05
CUST-02649,homeowner,2024-10-19,2024-10-19
CUST-02659,homeowner,2024-09-29,2024-09-29
CUST-02663,homeowner,2024-12-04,2024-12-04
CUST-02664,homeowner,2024-03-05,2024-03-05
CUST-02667,homeowner,2024-06-11,2024-06-11
CUST-02668,homeowner,2024-08-26,2024-08-26
CUST-02668,homeowner,2025-02-22,2024-08-26
CUST-02672,homeowner,2024-11-28,2024-11-28
CUST-02676,homeowner,2025-06-19,2025-06-19
CUST-02676,homeowner,2025-08-30,2025-06-19
CUST-02678,homeowner,2025-01-28,2025-01-28
CUST-02687,homeowner,2025-01-21,2025-01-21
CUST-02688,homeowner,2024-12-08,2024-12-08
CUST-02689,homeowner,2025-01-24,2025-01-24
CUST-02700,homeowner,2024-12-31,2024-12-31
CUST-02704,homeowner,2025-06-16,2025-06-16
CUST-02709,homeowner,2025-02-14,2025-02-14
CUST-02713,homeowner,2024-08-28,2024-08-28
CUST-02714,homeowner,2024-06-20,2024-06-20
CUST-02729,homeowner,2025-01-10,2025-01-10
CUST-02732,homeowner,2024-10-22,2024-10-22
CUST-02733,homeowner,2024-02-11,2024-02-11
CUST-02733,homeowner,2024-06-30,2024-02-11
CUST-02735,homeowner,2024-12-03,2024-12-03
CUST-02740,homeowner,2024-05-13,2024-05-13
CUST-02745,homeowner,2025-10-25,2025-10-25
CUST-02746,homeowner,2025-05-23,2025-05-23
CUST-02752,homeowner,2025-09-27,2025-09-27
CUST-02753,homeowner,2025-01-06,2025-01-06
CUST-02756,homeowner,2025-04-26,2025-04-26
CUST-02757,homeowner,2024-06-30,2024-06-30
CUST-02764,homeowner,2025-08-13,2025-08-13
CUST-02765,homeowner,2025-09-04,2025-09-04
CUST-02777,homeowner,2025-02-19,2025-02-19
CUST-02778,homeowner,2024-09-12,2024-09-12
CUST-02782,homeowner,2024-03-04,2024-03-04
CUST-02785,homeowner,2024-01-31,2024-01-31
CUST-02796,homeowner,2024-05-01,2024-05-01
CUST-02804,homeowner,2024-11-11,2024-11-11
CUST-02806,homeowner,2024-09-23,2024-09-23
CUST-02807,homeowner,2025-04-26,2025-04-26
CUST-02811,homeowner,2024-05-30,2024-05-30
CUST-02815,homeowner,2024-04-19,2024-04-19
CUST-02817,homeowner,2025-05-09,2025-05-09
CUST-02818,homeowner,2025-02-10,2025-02-10
CUST-02819,homeowner,2025-09-17,2025-09-17
CUST-02823,homeowner,2024-04-23,2024-04-23
CUST-02823,homeowner,2024-09-09,2024-04-23
CUST-02838,homeowner,2024-10-14,2024-10-14
CUST-02840,homeowner,2025-06-11,2025-06-11
CUST-02842,homeowner,2024-12-02,2024-12-02
CUST-02849,homeowner,2025-08-31,2025-08-31
CUST-02859,homeowner,2024-07-27,2024-07-27
CUST-02861,homeowner,2025-08-13,2025-08-13
CUST-02863,homeowner,2025-08-15,2025-08-15
CUST-02869,homeowner,2025-02-24,2025-02-24
CUST-02881,homeowner,2025-09-09,2025-09-09
CUST-02886,homeowner,2024-05-15,2024-05-15
CUST-02887,homeowner,2024-07-06,2024-07-06
CUST-02887,homeowner,2025-04-18,2024-07-06
CUST-02889,homeowner,2024-08-15,2024-08-15
CUST-02890,homeowner,2025-10-22,2025-10-22
CUST-02895,homeowner,2024-12-15,2024-12-15
CUST-02899,homeowner,2024-09-26,2024-09-26
CUST-02901,homeowner,2024-04-23,2024-04-23
CUST-02903,homeowner,2024-12-05,2024-12-05
CUST-02914,homeowner,2024-12-20,2024-12-20
CUST-02921,homeowner,2024-12-07,2024-12-07
CUST-02925,homeowner,2025-10-01,2025-10-01
CUST-02929,homeowner,2024-05-06,2024-05-06
CUST-02935,homeowner,2025-05-05,2025-05-05
CUST-02945,homeowner,2024-06-21,2024-06-21
CUST-02945,homeowner,2024-08-24,2024-06-21
CUST-02946,homeowner,2024-09-07,2024-09-07
CUST-02948,homeowner,2025-09-24,2025-09-24
CUST-02953,homeowner,2024-05-04,2024-05-04
CUST-02956,homeowner,2025-06-04,2025-06-04
CUST-02957,homeowner,2024-10-27,2024-10-27
CUST-02960,homeowner,2024-08-25,2024-08-25
CUST-02962,homeowner,2025-01-11,2025-01-11
CUST-02962,homeowner,2025-04-29,2025-01-11
CUST-02964,homeowner,2025-06-11,2025-06-11
CUST-02966,homeowner,2024-02-14,2024-02-14
CUST-02968,homeowner,2024-09-08,2024-09-08
CUST-02968,homeowner,2024-11-14,2024-09-08
CUST-02972,homeowner,2024-06-03,2024-06-03
CUST-02973,homeowner,2025-05-18,2025-05-18
CUST-02976,homeowner,2024-05-05,2024-05-05
CUST-02976,homeowner,2024-08-07,2024-05-05
CUST-02982,homeowner,2024-08-01,2024-08-01
CUST-02983,homeowner,2025-06-19,2025-06-19
CUST-02984,homeowner,2025-02-05,2025-02-05
CUST-02987,homeowner,2025-08-24,2025-08-24
CUST-02993,homeowner,2024-04-18,2024-04-18
CUST-02997,homeowner,2024-03-20,2024-03-20
CUST-03003,homeowner,2024-04-20,2024-04-20
CUST-03012,homeowner,2025-04-12,2025-04-12
CUST-03022,homeowner,2024-12-16,2024-12-16
CUST-03022,homeowner,2025-02-20,2024-12-16
CUST-03027,homeowner,2024-05-27,2024-05-27
CUST-03029,homeowner,2024-10-03,2024-10-03
CUST-03040,homeowner,2025-04-21,2025-04-21
CUST-03041,homeowner,2024-07-12,2024-07-12
CUST-03041,homeowner,2024-12-27,2024-07-12
CUST-03045,homeowner,2024-02-20,2024-02-20
CUST-03049,homeowner,2024-04-26,2024-04-26
CUST-03052,homeowner,2025-06-16,2025-06-16
CUST-03054,homeowner,2025-04-10,2025-04-10
CUST-03064,homeowner,2025-06-23,2025-06-23
CUST-03072,homeowner,2025-07-15,2025-07-15
CUST-03078,homeowner,2025-05-07,2025-05-07
CUST-03080,homeowner,2024-05-18,2024-05-18
CUST-03085,homeowner,2025-04-05,2025-04-05
CUST-03086,homeowner,2024-06-09,2024-06-09
CUST-03088,homeowner,2025-07-20,2025-07-20
CUST-03089,homeowner,2024-06-23,2024-06-23
CUST-03094,homeowner,2025-08-29,2025-08-29
CUST-03100,homeowner,2024-10-06,2024-10-06
CUST-03102,homeowner,2024-04-16,2024-04-16
CUST-03103,homeowner,2024-02-28,2024-02-28
CUST-03107,homeowner,2024-10-05,2024-10-05
CUST-03108,homeowner,2024-03-05,2024-03-05
CUST-03110,homeowner,2025-10-04,2025-10-04
CUST-03117,homeowner,2024-09-01,2024-09-01
CUST-03119,homeowner,2024-08-01,2024-08-01
CUST-03122,homeowner,2024-01-23,2024-01-23
CUST-03127,homeowner,2024-03-24,2024-03-24
CUST-03138,homeowner,2024-07-25,2024-07-25
CUST-03140,homeowner,2025-03-03,2025-03-03
CUST-03141,homeowner,2024-08-31,2024-08-31
CUST-03146,homeowner,2024-04-26,2024-04-26
CUST-03147,homeowner,2024-03-23,2024-03-23
CUST-03151,homeowner,2024-08-01,2024-08-01
CUST-03152,homeowner,2024-08-03,2024-08-03
CUST-03153,homeowner,2025-04-22,2025-04-22
CUST-03170,homeowner,2025-08-10,2025-08-10
CUST-03171,homeowner,2025-05-06,2025-05-06
CUST-03173,homeowner,2024-12-12,2024-12-12
CUST-03177,homeowner,2025-08-24,2025-08-24
CUST-03184,homeowner,2025-06-25,2025-06-25
CUST-03185,homeowner,2024-07-22,2024-07-22
CUST-03186,homeowner,2024-09-16,2024-09-16
CUST-03190,homeowner,2024-02-15,2024-02-15
CUST-03197,homeowner,2024-08-27,2024-08-27
CUST-03197,homeowner,2024-12-19,2024-08-27
